DOI,Título,Autores,Año,Citas,Revista
10.1142/s1793351x19300012,Ontology Summarization: Graph-Based Methods and Beyond,"Seyedamin Pouriyeh, Mehdi Allahyari, Qingxia Liu, Gong Cheng, Hamid Reza Arabnia, Maurizio Atzori, Farid Ghareh Mohammadi, Krys Kochut",2019,10,International Journal of Semantic Computing
10.1142/s1793351x2040005x,Graph Theory and Classifying Security Events in Grid Security Gateways,"James Obert, Adrian Chavez",2020,2,International Journal of Semantic Computing
10.1142/s1793351x23600048,Knowledge Graphs-based Integration of Autonomous Driving Datasets,"Lavdim Halilaj, Juergen Luettin, Sebastian Monka, Cory Henson, Stefan Schmid",n.m.,0,International Journal of Semantic Computing
10.1142/s1793351x23600036,Confidence Based Cheat Detection Through Constrained Order Inference of Temporal Sequences,"Jon Rogers, Letha Etzkorn, Ramazan Aygun",n.m.,0,International Journal of Semantic Computing
10.1142/s1793351x23610019,A scalable recommendation system approach for a companies - seniors matching,"Kevin Cedric Guyard, Michel Deriaz",n.m.,0,International Journal of Semantic Computing
10.1142/s1793351x23600012,SimE4KG: Distributed and Explainable Multi-Modal Semantic Similarity Estimation for Knowledge Graphs,"Carsten Felix Draschner, Hajira Jabeen, Jens Lehmann",n.m.,0,International Journal of Semantic Computing
10.1142/s1793351x18400068,Sequential Action Selection and Active Sensing for Budgeted Localization in Robot Navigation,"Nassim Aklil, Benoît Girard, Ludovic Denoyer, Mehdi Khamassi",2018,0,International Journal of Semantic Computing
10.1142/s1793351x11001195,UPDATE TRANSLATION IN INSTANCE MAPPED HETEROGENEOUS PEER DATABASES,"MEHEDI MASUD, ILUJU KIRINGA",2011,0,International Journal of Semantic Computing
10.1142/s1793351x21500033,Distributed Identity Management for Semantic Entities Based on Graph Signatures and owl:sameAs,"Falko Schönteich, Ansgar Scherp, Andreas Kasten",2021,0,International Journal of Semantic Computing
10.1142/s1793351x17400098,Correlation-Assisted Imbalance Multimedia Concept Mining and Retrieval,"Yilin Yan, Mei-Ling Shyu",2017,1,International Journal of Semantic Computing
10.1142/s1793351x19500016,Summarization of Multiple News Videos Considering the Consistency of Audio-Visual Contents,"Ye Zhang, Ryunosuke Tanishige, Ichiro Ide, Keisuke Doman, Yasutomo Kawanishi, Daisuke Deguchi, Hiroshi Murase",2019,0,International Journal of Semantic Computing
10.1142/s1793351x19020033,Guest Editors’ Introduction,"Chun-Ming Chang, Ramazan S. Aygun",2019,0,International Journal of Semantic Computing
10.1142/s1793351x09000768,A METHODOLOGY FOR AUTOMATICALLY ANNOTATING IMAGES BY CONVERTING THEM INTO NL TEXT SENTENCES,NIKOLAOS BOURBAKIS,2009,2,International Journal of Semantic Computing
10.1142/s1793351x14400108,Analysis of Facebook Users' Relationships Through Sentiment Classification: A Case Study of Italian Politicians,"Diego Terrana, Agnese Augello, Giovanni Pilato",2014,1,International Journal of Semantic Computing
10.1142/s1793351x16020013,Guest Editors’ Introduction,"Min Chen, Leonel Sousa, Yonghong Tian",2016,0,International Journal of Semantic Computing
