DOI,Título,Autores,Año,Citas,Revista
10.4018/ijcini.20211001oa13,Research and application of encryption system based on quantum circuit for mobile internet security#,,2021,0,International Journal of Cognitive Informatics and Natural Intelligence
10.4018/jcini.2008040105,On Foundations and Applications of the Paradigm of Granular Rough Computing,Lech Polkowski and Maria Semeniuk-Polkowska,2008,5,International Journal of Cognitive Informatics and Natural Intelligence
10.4018/ijcini.2011070105,On Machine Symbol Grounding and Optimization,Oliver Kramer,2011,1,International Journal of Cognitive Informatics and Natural Intelligence
10.4018/ijcini.2011070103,In Search of Effective Granulization with DTRS for Ternary Classification,Bing Zhou and Yiyu Yao,2011,2,International Journal of Cognitive Informatics and Natural Intelligence
10.4018/jcini.2012100102,The Ersatz Brain Project,James A. Anderson and Paul Allopenna and Gerald S. Guralnik and Daniel Ferrente and John A. Santini,2012,0,International Journal of Cognitive Informatics and Natural Intelligence
10.4018/ijcini.2013100105,Oriented Planetary Exploration Robotic Vision Binocular Camera Calibration,Chen Gui and Jun Peng and Zuojin Li,2013,0,International Journal of Cognitive Informatics and Natural Intelligence
10.4018/jcini.2009010106,Self Adjustable Negotiation Mechanism for Convergence and Conflict Resolution of Replicas in Data Grids,Ghalem Belalem and Zineb Benotmane and Khadidja Benhallou,2009,2,International Journal of Cognitive Informatics and Natural Intelligence
10.4018/jcini.2009010105,An Agent System to Manage Knowledge in CoPs,Juan Pablo Soto and Aurora Vizcaino and Javier Portillo-Rodriguez and Mario Piattini,2009,0,International Journal of Cognitive Informatics and Natural Intelligence
10.4018/ijcini.2015070101,Modeling Self-Efficacy as a Dynamic Cognitive Process with the Computational-Unified Learning Model (C-ULM),Duane F. Shell and Leen-Kiat Soh and Vlad Chiriacescu,2015,4,International Journal of Cognitive Informatics and Natural Intelligence
10.4018/ijcini.2013040104,Improving the Compression Efficiency for News Web Service Using Semantic Relations Among Webpages,Xiao Wei and Xiangfeng Luo and Qing Li,2013,1,International Journal of Cognitive Informatics and Natural Intelligence
10.4018/ijcini.20090701,n.m.,,2009,0,International Journal of Cognitive Informatics and Natural Intelligence
10.4018/ijcini.20100101,n.m.,,2010,0,International Journal of Cognitive Informatics and Natural Intelligence
10.4018/ijcini.20160401,n.m.,,2016,0,International Journal of Cognitive Informatics and Natural Intelligence
