DOI,Título,Autores,Año,Citas,Revista
10.1162/tacl_a_00253,Joint Transition-Based Models for Morpho-Syntactic Parsing: Parsing Strategies for MRLs and a Case Study from Modern Hebrew,Amir More and Amit Seker and Victoria Basmova and Reut Tsarfaty,2019,7,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00239,Measuring Machine Translation Errors in New Domains,Ann Irvine and John Morgan and Marine Carpuat and Hal Daumé and Dragos Munteanu,2013,11,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00321,BLiMP: The Benchmark of Linguistic Minimal Pairs for English,Alex Warstadt and Alicia Parrish and Haokun Liu and Anhad Mohananey and Wei Peng and Sheng-Fu Wang and Samuel R. Bowman,2020,10,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00537,Improving Low-Resource Cross-lingual Parsing with Expected Statistic Regularization,Thomas Effland and Michael Collins,2023,0,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00470,Czech Grammar Error Correction with a Large and Diverse Corpus,Jakub Náplava and Milan Straka and Jana Straková and Alexandr Rosen,2022,1,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00412,Provable Limitations of Acquiring Meaning from Ungrounded Form: What Will Future Language Models Understand?,William Merrill and Yoav Goldberg and Roy Schwartz and Noah A. Smith,2021,5,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00427,Lexically Aware Semi-Supervised Learning for OCR Post-Correction,Shruti Rijhwani and Daisy Rosenblum and Antonios Anastasopoulos and Graham Neubig,2021,1,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00472,A Neighborhood Framework for Resource-Lean Content Flagging,Sheikh Muhammad Sarwar and Dimitrina Zlatkova and Momchil Hardalov and Yoan Dinkov and Isabelle Augenstein and Preslav Nakov,2022,1,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00393,Strong Equivalence of TAG and CCG,Lena Katharina Schiffer and Andreas Maletti,2021,2,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00414,He Thinks He Knows Better than the Doctors: BERT for Event Factuality Fails on Pragmatics,Nanjiang Jiang and Marie-Catherine de Marneffe,2021,1,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00246,Erratum: “From Paraphrase Database to Compositional Paraphrase Model and Back”,John Wieting and Mohit Bansal and Kevin Gimpel and Karen Livescu and Dan Roth,2015,2,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00315,How Furiously Can Colorless Green Ideas Sleep? Sentence Acceptability in Context,Jey Han Lau and Carlos Armendariz and Shalom Lappin and Matthew Purver and Chang Shu,2020,1,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00281,Measuring Online Debaters’ Persuasive Skill from Text over Time,Kelvin Luu and Chenhao Tan and Noah A. Smith,2019,1,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00137,Learning a Compositional Semantics for Freebase with an Open Predicate Vocabulary,Jayant Krishnamurthy and Tom M. Mitchell,2015,6,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00354,Deciphering Undersegmented Ancient Scripts Using Phonetic Prior,Jiaming Luo and Frederik Hartmann and Enrico Santus and Regina Barzilay and Yuan Cao,2021,2,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00323,Consistent Unsupervised Estimators for Anchored PCFGs,Alexander Clark and Nathanaël Fijalkow,2020,1,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00419,ParsiNLU: A Suite of Language Understanding Challenges for Persian,Daniel Khashabi and Arman Cohan and Siamak Shakeri and Pedram Hosseini and Pouya Pezeshkpour and Malihe Alikhani and Moin Aminnaseri and Marzieh Bitaab and Faeze Brahman and Sarik Ghazarian and Mozhdeh Gheini and Arman Kabiri and Rabeeh Karimi Mahabagdi and Omid Memarrast and Ahmadreza Mosallanezhad and Erfan Noury and Shahab Raji and Mohammad Sadegh Rasooli and Sepideh Sadeghi and Erfan Sadeqi Azer and Niloofar Safi Samghabadi and Mahsa Shafaei and Saber Sheybani and Ali Tazarv and Yadollah Yaghoobzadeh,2021,3,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00024,Native Language Cognate Effects on Second Language Lexical Choice,Ella Rabinovich and Yulia Tsvetkov and Shuly Wintner,2018,3,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00113,The Galactic Dependencies Treebanks: Getting More Data by Synthesizing New Languages,Dingquan Wang and Jason Eisner,2016,6,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00183,Multi-Modal Models for Concrete and Abstract Concept Meaning,Felix Hill and Roi Reichart and Anna Korhonen,2014,12,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00303,Improving Candidate Generation for Low-resource Cross-lingual Entity Linking,Shuyan Zhou and Shruti Rijhwani and John Wieting and Jaime Carbonell and Graham Neubig,2020,6,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00271,On the Complexity and Typology of Inflectional Morphological Systems,Ryan Cotterell and Christo Kirov and Mans Hulden and Jason Eisner,2019,10,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00009,Conversation Modeling on Reddit Using a Graph-Structured LSTM,Victoria Zayats and Mari Ostendorf,2018,39,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00273,A Generative Model for Punctuation in Dependency Trees,Xiang Lisa Li and Dingquan Wang and Jason Eisner,2019,3,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00143,From Paraphrase Database to Compositional Paraphrase Model and Back,John Wieting and Mohit Bansal and Kevin Gimpel and Karen Livescu,2015,66,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00095,Discrete-State Variational Autoencoders for Joint Discovery and Factorization of Relations,Diego Marcheggiani and Ivan Titov,2016,16,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00042,Evaluating Visual Representations for Topic Understanding and Their Effects on Manually Generated Topic Labels,Alison Smith and Tak Yeon Lee and Forough Poursabzi-Sangdeh and Jordan Boyd-Graber and Niklas Elmqvist and Leah Findlater,2017,17,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00461,ByT5: Towards a Token-Free Future with Pre-trained Byte-to-Byte Models,Linting Xue and Aditya Barua and Noah Constant and Rami Al-Rfou and Sharan Narang and Mihir Kale and Adam Roberts and Colin Raffel,2022,15,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00544,Transformers for Tabular Data Representation: A Survey of Models and Applications,Gilbert Badaro and Mohammed Saeed and Paolo Papotti,2023,0,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00508,Diff-Explainer: Differentiable Convex Optimization for Explainable Multi-hop Inference,Mokanarangan Thayaparan and Marco Valentino and Deborah Ferreira and Julia Rozanova and André Freitas,2022,1,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00101,Simple and Accurate Dependency Parsing Using Bidirectional LSTM Feature Representations,Eliyahu Kiperwasser and Yoav Goldberg,2016,155,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00063,Semantic Specialization of Distributional Word Vector Spaces using Monolingual and Cross-Lingual Constraints,Nikola Mrkšić and Ivan Vulić and Diarmuid Ó Séaghdha and Ira Leviant and Roi Reichart and Milica Gašić and Anna Korhonen and Steve Young,2017,36,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00547,Efficient Long-Text Understanding with Short-Text Models,Maor Ivgi and Uri Shaham and Jonathan Berant,2023,1,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00179,Entity Linking meets Word Sense Disambiguation: a Unified Approach,Andrea Moro and Alessandro Raganato and Roberto Navigli,2014,343,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00342,oLMpics-On What Language Model Pre-training Captures,Alon Talmor and Yanai Elazar and Yoav Goldberg and Jonathan Berant,2020,15,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00300,SpanBERT: Improving Pre-training by Representing and Predicting Spans,Mandar Joshi and Danqi Chen and Yinhan Liu and Daniel S. Weld and Luke Zettlemoyer and Omer Levy,2020,330,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00051,Enriching Word Vectors with Subword Information,Piotr Bojanowski and Edouard Grave and Armand Joulin and Tomas Mikolov,2017,3171,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00325,Topic Modeling in Embedding Spaces,Adji B. Dieng and Francisco J. R. Ruiz and David M. Blei,2020,144,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00027,Polite Dialogue Generation Without Parallel Data,Tong Niu and Mohit Bansal,2018,27,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00111,Large-scale Analysis of Counseling Conversations: An Application of Natural Language Processing to Mental Health,Tim Althoff and Kevin Clark and Jure Leskovec,2016,102,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00306,Theoretical Limitations of Self-Attention in Neural Sequence Models,Michael Hahn,2020,16,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00123,Which Step Do I Take First? Troubleshooting with Bayesian Models,Annie Louis and Mirella Lapata,2015,0,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00221,Dual Coordinate Descent Algorithms for Efficient Large Margin Structured Prediction,Ming-Wei Chang and Wen-tau Yih,2013,8,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00234,Modeling Missing Data in Distant Supervision for Information Extraction,Alan Ritter and Luke Zettlemoyer and n.m. Mausam and Oren Etzioni,2013,34,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00015,Knowledge Completion for Generics using Guided Tensor Factorization,Hanie Sedghi and Ashish Sabharwal,2018,2,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00366,Extractive Opinion Summarization in Quantized Transformer Spaces,Stefanos Angelidis and Reinald Kim Amplayo and Yoshihiko Suhara and Xiaolan Wang and Mirella Lapata,2021,14,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00219,Combined Distributional and Logical Semantics,Mike Lewis and Mark Steedman,2013,29,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00066,Unsupervised Learning of Morphological Forests,Jiaming Luo and Karthik Narasimhan and Regina Barzilay,2017,3,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00276,Natural Questions: A Benchmark for Question Answering Research,Tom Kwiatkowski and Jennimaria Palomaki and Olivia Redfield and Michael Collins and Ankur Parikh and Chris Alberti and Danielle Epstein and Illia Polosukhin and Jacob Devlin and Kenton Lee and Kristina Toutanova and Llion Jones and Matthew Kelcey and Ming-Wei Chang and Andrew M. Dai and Jakob Uszkoreit and Quoc Le and Slav Petrov,2019,212,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00433,MKQA: A Linguistically Diverse Benchmark for Multilingual Open Domain Question Answering,Shayne Longpre and Yi Lu and Joachim Daiber,2021,9,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00040,Comparing Bayesian Models of Annotation,Silviu Paun and Bob Carpenter and Jon Chamberlain and Dirk Hovy and Udo Kruschwitz and Massimo Poesio,2018,20,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00444,Word Acquisition in Neural Language Models,Tyler A. Chang and Benjamin K. Bergen,2022,0,Transactions of the Association for Computational Linguistics
10.1162/tacl_x_00455,Erratum: Measuring and Improving Consistency in Pretrained Language Models,Yanai Elazar and Nora Kassner and Shauli Ravfogel and Abhilasha Ravichander and Eduard Hovy and Hinrich Schütze and Yoav Goldberg,2021,0,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00071,Evaluating Low-Level Speech Features Against Human Perceptual Data,Caitlin Richter and Naomi H. Feldman and Harini Salgado and Aren Jansen,2017,2,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00220,Jointly Learning to Parse and Perceive: Connecting Natural Language to the Physical World,Jayant Krishnamurthy and Thomas Kollar,2013,49,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00203,Exploring Compositional Architectures and Word Vector Representations for Prepositional Phrase Attachment,Yonatan Belinkov and Tao Lei and Regina Barzilay and Amir Globerson,2014,2,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00435,Weisfeiler-Leman in the Bamboo: Novel AMR Graph Metrics and a Benchmark for AMR Graph Similarity,Juri Opitz and Angel Daza and Anette Frank,2021,0,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00187,2-Slave Dual Decomposition for Generalized Higher Order CRFs,Xian Qian and Yang Liu,2014,0,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00010,Learning Representations Specialized in Spatial Knowledge: Leveraging Language and Vision,Guillem Collell and Marie-Francine Moens,2018,2,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00440,Explanation-Based Human Debugging of NLP Models: A Survey,Piyawat Lertvittayakumjorn and Francesca Toni,2021,5,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00489,Minimum Description Length Recurrent Neural Networks,Nur Lan and Michal Geyer and Emmanuel Chemla and Roni Katzir,2022,0,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00376,An Error Analysis Framework for Shallow Surface Realization,Anastasia Shimorina and Yannick Parmentier and Claire Gardent,2021,0,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00231,Dynamically Shaping the Reordering Search Space of Phrase-Based Statistical Machine Translation,Arianna Bisazza and Marcello Federico,2013,4,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00285,"Decomposing Generalization: Models of Generic, Habitual, and Episodic Statements",Venkata Govindarajan and Benjamin Van Durme and Aaron Steven White,2019,2,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00048,Context Gates for Neural Machine Translation,Zhaopeng Tu and Yang Liu and Zhengdong Lu and Xiaohua Liu and Hang Li,2017,38,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00074,Replicability Analysis for Natural Language Processing: Testing Significance with Multiple Datasets,Rotem Dror and Gili Baumer and Marina Bogomolov and Roi Reichart,2017,11,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00330,Unsupervised Quality Estimation for Neural Machine Translation,Marina Fomicheva and Shuo Sun and Lisa Yankovskaya and Frédéric Blain and Francisco Guzmán and Mark Fishel and Nikolaos Aletras and Vishrav Chaudhary and Lucia Specia,2020,7,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00277,Still a Pain in the Neck: Evaluating Text Representations on Lexical Composition,Vered Shwartz and Ido Dagan,2019,8,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00520,A Survey on Cross-Lingual Summarization,Jiaan Wang and Fandong Meng and Duo Zheng and Yunlong Liang and Zhixu Li and Jianfeng Qu and Jie Zhou,2022,0,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00214,Incremental Tree Substitution Grammar for Parsing and Sentence Prediction,Federico Sangati and Frank Keller,2013,0,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00227,"Good, Great, Excellent: Global Inference of Semantic Intensities",Gerard de Melo and Mohit Bansal,2013,5,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00108,Encoding Prior Knowledge with Eigenword Embeddings,Dominique Osborne and Shashi Narayan and Shay B. Cohen,2016,2,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00268,Calculating the Optimal Step in Shift-Reduce Dependency Parsing: From Cubic to Linear Time,Mark-Jan Nederhof,2019,0,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00128,Unsupervised Declarative Knowledge Induction for Constraint-Based Learning of Information Structure in Scientific Documents,Yufan Guo and Roi Reichart and Anna Korhonen,2015,2,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00133,Higher-order Lexical Semantic Models for Non-factoid Answer Reranking,Daniel Fried and Peter Jansen and Gustave Hahn-Powell and Mihai Surdeanu and Peter Clark,2015,10,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00014,Unsupervised Word Mapping Using Structural Similarities in Monolingual Embeddings,Hanan Aldarmaki and Mahesh Mohan and Mona Diab,2018,6,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00336,Data Weighted Training Strategies for Grammatical Error Correction,Jared Lichtarge and Chris Alberti and Shankar Kumar,2020,9,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00456,Predicting Document Coverage for Relation Extraction,Sneha Singhania and Simon Razniewski and Gerhard Weikum,2022,0,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00180,Crosslingual and Multilingual Construction of Syntax-Based Vector Space Models,Jason Utt and Sebastian Padó,2014,2,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00474,The Flores-101 Evaluation Benchmark for Low-Resource and Multilingual Machine Translation,Naman Goyal and Cynthia Gao and Vishrav Chaudhary and Peng-Jen Chen and Guillaume Wenzek and Da Ju and Sanjana Krishnan and Marc’Aurelio Ranzato and Francisco Guzmán and Angela Fan,2022,7,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00386,Context-aware Adversarial Training for Name Regularity Bias in Named Entity Recognition,Abbas Ghaddar and Philippe Langlais and Ahmad Rashid and Mehdi Rezagholizadeh,2021,10,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00416,MasakhaNER: Named Entity Recognition for African Languages,David Ifeoluwa Adelani and Jade Abbott and Graham Neubig and Daniel D’souza and Julia Kreutzer and Constantine Lignos and Chester Palen-Michel and Happy Buzaaba and Shruti Rijhwani and Sebastian Ruder and Stephen Mayhew and Israel Abebe Azime and Shamsuddeen H. Muhammad and Chris Chinenye Emezue and Joyce Nakatumba-Nabende and Perez Ogayo and Aremu Anuoluwapo and Catherine Gitau and Derguene Mbaye and Jesujoba Alabi and Seid Muhie Yimam and Tajuddeen Rabiu Gwadabe and Ignatius Ezeani and Rubungo Andre Niyongabo and Jonathan Mukiibi and Verrah Otiende and Iroro Orife and Davis David and Samba Ngom and Tosin Adewumi and Paul Rayson and Mofetoluwa Adeyemi and Gerald Muriuki and Emmanuel Anebi and Chiamaka Chukwuneke and Nkiruka Odu and Eric Peter Wairagala and Samuel Oyerinde and Clemencia Siro and Tobius Saul Bateesa and Temilola Oloyede and Yvonne Wambui and Victor Akinode and Deborah Nabagereka and Maurice Katusiime and Ayodele Awokoya and Mouhamadane MBOUP and Dibora Gebreyohannes and Henok Tilaye and Kelechi Nwaike and Degaga Wolde and Abdoulaye Faye and Blessing Sibanda and Orevaoghene Ahia and Bonaventure F. P. Dossou and Kelechi Ogueji and Thierno Ibrahima DIOP and Abdoulaye Diallo and Adewale Akinfaderin and Tendai Marengereke and Salomey Osei,2021,6,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00061,Cross-Lingual Syntactic Transfer with Limited Resources,Mohammad Sadegh Rasooli and Michael Collins,2017,8,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00275,No Word is an Island—A Transformation Weighting Model for Semantic Composition,Corina Dima and Daniël de Kok and Neele Witte and Erhard Hinrichs,2019,1,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00495,A Survey of Text Games for Reinforcement Learning Informed by Natural Language,Philip Osborne and Heido Nõmm and André Freitas,2022,0,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00086,Adapting to All Domains at Once: Rewarding Domain Invariance in SMT,Hoang Cuong and Khalil Sima’an and Ivan Titov,2016,5,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00103,Multi-lingual Dependency Parsing Evaluation: a Large-scale Analysis of Word Order Properties using Artificial Data,Kristina Gulordava and Paola Merlo,2016,5,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00149,Modeling Word Forms Using Latent Underlying Morphs and Phonology,Ryan Cotterell and Nanyun Peng and Jason Eisner,2015,7,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00492,"Generate, Annotate, and Learn: NLP with Synthetic Text",Xuanli He and Islam Nassar and Jamie Kiros and Gholamreza Haffari and Mohammad Norouzi,2022,0,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00475,♫ MuSiQue: Multihop Questions via Single-hop Question Composition,Harsh Trivedi and Niranjan Balasubramanian and Tushar Khot and Ashish Sabharwal,2022,0,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00206,Finding Optimal 1-Endpoint-Crossing Trees,Emily Pitler and Sampath Kannan and Mitchell Marcus,2013,13,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00417,A Statistical Analysis of Summarization Evaluation Metrics Using Resampling Methods,Daniel Deutsch and Rotem Dror and Dan Roth,2021,3,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00224,Unsupervised Tree Induction for Tree-based Translation,Feifei Zhai and Jiajun Zhang and Yu Zhou and Chengqing Zong,2013,2,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00502,On Decoding Strategies for Neural Text Generators,Gian Wiher and Clara Meister and Ryan Cotterell,2022,0,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00504,Structural Persistence in Language Models: Priming as a Window into Abstract Language Representations,Arabella Sinclair and Jaap Jumelet and Willem Zuidema and Raquel Fernández,2022,0,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00507,Modeling Non-Cooperative Dialogue: Theoretical and Empirical Insights,Anthony Sicilia and Tristan Maidment and Pat Healy and Malihe Alikhani,2022,0,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00047,A Generative Model of Phonotactics,Richard Futrell and Adam Albright and Peter Graff and Timothy J. O’Donnell,2017,9,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00270,Attention-Passing Models for Robust and Data-Efficient End-to-End Speech Translation,Matthias Sperber and Graham Neubig and Jan Niehues and Alex Waibel,2019,20,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00175,Dynamic Language Models for Streaming Text,Dani Yogatama and Chong Wang and Bryan R. Routledge and Noah A. Smith and Eric P. Xing,2014,9,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00425,Quantifying Social Biases in NLP: A Generalization and Empirical Comparison of Extrinsic Fairness Metrics,Paula Czarnowska and Yogarshi Vyas and Kashif Shah,2021,2,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00248,Surface Statistics of an Unknown Language Indicate How to Parse It,Dingquan Wang and Jason Eisner,2018,2,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00116,Understanding Satirical Articles Using Common-Sense,Dan Goldwasser and Xiao Zhang,2016,2,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00296,Phonotactic Complexity and Its Trade-offs,Tiago Pimentel and Brian Roark and Ryan Cotterell,2020,7,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00442,Idiomatic Expression Identification using Semantic Compatibility,Ziheng Zeng and Suma Bhat,2021,2,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00112,"Fast, Small and Exact: Infinite-order Language Modelling with Compressed Suffix Trees",Ehsan Shareghi and Matthias Petri and Gholamreza Haffari and Trevor Cohn,2016,4,Transactions of the Association for Computational Linguistics
10.1162/tacl_a_00405,Relevance-guided Supervision for OpenQA with ColBERT,Omar Khattab and Christopher Potts and Matei Zaharia,2021,10,Transactions of the Association for Computational Linguistics
