DOI,Título,Autores,Año,Citas,Revista
10.1515/jisys-2018-0129,A Hybrid Grey Wolf Optimiser Algorithm for Solving Time Series Classification Problems,"Heba Al Nsour, Mohammed Alweshah, Abdelaziz I. Hammouri, Hussein Al Ofeishat, Seyedali Mirjalili",2018,11,Journal of Intelligent Systems
10.1515/jisys-2018-0071,Pythagorean Fuzzy Einstein Hybrid Averaging Aggregation Operator and its Application to Multiple-Attribute Group Decision Making,"Khaista Rahman, Saleem Abdullah, Asad Ali, Fazli Amin",2018,7,Journal of Intelligent Systems
10.1515/jisys-2016-0294,A Novel Hybrid ABC-PSO Algorithm for Effort Estimation of Software Projects Using Agile Methodologies,"Thanh Tung Khuat, My Hanh Le",2018,21,Journal of Intelligent Systems
10.1515/jisys-2018-0417,Discriminatively trained continuous Hindi speech recognition using integrated acoustic features and recurrent neural network language modeling,"A. Kumar, R.K. Aggarwal",2020,19,Journal of Intelligent Systems
10.1515/jisys-2017-0159,Multiple-Reservoir Scheduling Using β-Hill Climbing Algorithm,"Emad Alsukni, Omar Suleiman Arabeyyat, Mohammed A. Awadallah, Laaly Alsamarraie, Iyad Abu-Doush, Mohammed Azmi Al-Betar",2019,15,Journal of Intelligent Systems
10.1515/jisys-2022-0096,Human-centered artificial intelligence-based ice hockey sports classification system with web 4.0,"Yan Jiang, Chuncai Bao",2022,0,Journal of Intelligent Systems
10.1515/jisys-2012-0006,Recurrent Fuzzy-Neural MIMO Channel Modeling,"Kandarpa Kumar Sarma, Abhijit Mitra",2012,1,Journal of Intelligent Systems
10.1515/jisys-2018-0065,Neural Machine Translation for Indian Languages,"Amarnath Pathak, Partha Pakray",2019,9,Journal of Intelligent Systems
10.1515/jisys-2018-0261,Early Detection of Parkinson’s Disease by Using SPECT Imaging and Biomarkers,"Gunjan Pahuja, T. N. Nagabhushan, Bhanu Prasad",2019,9,Journal of Intelligent Systems
10.1515/jisys-2020-0117,Metaheuristic algorithms for one-dimensional bin-packing problems: A survey of recent advances and applications,"Chanaleä Munien, Absalom E. Ezugwu",2021,11,Journal of Intelligent Systems
10.1515/jisys-2022-0222,Deep learning for content-based image retrieval in FHE algorithms,"Sura Mahmood Abdullah, Mustafa Musa Jaber",2023,0,Journal of Intelligent Systems
10.1515/jisys-2016-0031,Exponential Genetic Algorithm-Based Stable and Load-Aware QoS Routing Protocol for MANET,"A. Rama Rao, V. Valli Kumari, Ch. Satyananda Reddy",2017,2,Journal of Intelligent Systems
10.1515/jisys-2017-0629,An Overview of Segmentation Algorithms for the Analysis of Anomalies on Medical Images,"Subbiahpillai Neelakantapillai Kumar, Alfred Lenin Fred, Paul Sebastin Varghese",2018,14,Journal of Intelligent Systems
10.1515/jisys-2017-0520,Deep Learning Based Part-of-Speech Tagging for Malayalam Twitter Data (Special Issue: Deep Learning Techniques for Natural Language Processing),"S. Kumar, M. Anand Kumar, K.P. Soman",2019,17,Journal of Intelligent Systems
10.1515/jisys-2021-0179,Tree-based machine learning algorithms in the Internet of Things environment for multivariate flood status prediction,"Firas Mohammed Aswad, Ali Noori Kareem, Ahmed Mahmood Khudhur, Bashar Ahmed Khalaf, Salama A. Mostafa",2021,7,Journal of Intelligent Systems
10.1515/jisys-2018-0057,Optimizing Integrated Features for Hindi Automatic Speech Recognition System,"Mohit Dua, Rajesh Kumar Aggarwal, Mantosh Biswas",2018,5,Journal of Intelligent Systems
10.1515/jisys-2018-0365,A Color Image Encryption Technique Based on Bit-Level Permutation and Alternate Logistic Maps,"Ankita Bisht, Mohit Dua, Shelza Dua, Priyanka Jaroli",2019,22,Journal of Intelligent Systems
10.1515/jisys-2022-0001,Deep learning approach to text analysis for human emotion detection from big data,Jia Guo,2022,13,Journal of Intelligent Systems
10.1515/jisys-2013-0026,Automatically Detecting the Number of Logs on a Timber Truck,"Siril Yella, Mark Dougherty",2013,3,Journal of Intelligent Systems
10.1515/jisys-2014-0147,Performance Study of Harmony Search Algorithm for Multilevel Thresholding,"Salima Ouadfel, Abdelmalik Taleb-Ahmed",2016,6,Journal of Intelligent Systems
10.1515/jisys-2018-0105,A One-Pass Approach for Slope and Slant Estimation of Tri-Script Handwritten Words,"Suman Kumar Bera, Radib Kar, Souvik Saha, Akash Chakrabarty, Sagnik Lahiri, Samir Malakar, Ram Sarkar",2018,7,Journal of Intelligent Systems
10.1515/jisys.2009.18.3.229,A Hybrid Clustering Approach for Network Intrusion Detection Using Cobweb and FFT,"Mrutyunjaya Panda, Manas Ranjan Patra",2009,6,Journal of Intelligent Systems
10.1515/jisys-2016-0010,Performance Evaluation of Line Symmetry-Based Validity Indices on Clustering Algorithms,"Vijay Kumar, Jitender Kumar Chhabra, Dinesh Kumar",2017,1,Journal of Intelligent Systems
10.1515/jisys.2002.12.3.137,Incremental Ordered Neural Network Training,"Sheng-Uei Guan, Jun Liu",2002,11,Journal of Intelligent Systems
