DOI,Título,Autores,Año,Citas,Revista
10.4114/ia.v4i9.657,Aplicacion del Razonamiento Semicualitativo al Modelado y Analisis de Sistemas Económicos,R.M. Gasca and J.A. Ortega and M. Toro,2010,0,INTELIGENCIA ARTIFICIAL
10.4114/ia.v12i39.986,Agent UNO: Winner in the 2nd Spanish ART competition,Víctor Muñoz and Javier Murillo,2010,1,INTELIGENCIA ARTIFICIAL
10.4114/ia.v14i48.1630,A Lower Bound for Answer Set Solver Computation,Stefania Costantini and Alessandro Provetti,2010,0,Inteligencia Artificial
10.4114/ia.v12i37.958,An Evolutionary Approach for Feature Selection applied to ADMET Prediction,A.J. Soto and R.L. Cecchini and G.E. Vazquez and I. Ponzoni,2010,0,INTELIGENCIA ARTIFICIAL
10.4114/ia.v9i28.862,Pareto-optimal Load Solutions in the I-Banking by Evolutionary Algorithm,n.m. J. Balicki and n.m. H. Balicka,2010,0,INTELIGENCIA ARTIFICIAL
10.4114/intartif.vol21iss61,n.m.,,2021,0,Inteligencia Artificial
10.4114/ia.v8i24.785,Using the APRI model for evaluating the intention in collaborative learning environments,C. Osuna-Gómez and L. Rocha and M. Romero and M. Villa and L. Sheremetov and O. Niño,2010,0,INTELIGENCIA ARTIFICIAL
10.4114/intartif.vol20iss59pp8-20,How the ability to analyse tendencies influences decision satisfaction,Joao Carneiro and Diogo Martinho and Luís Conceição and Goreti Marreiros and Paulo Novais,2017,2,Inteligencia Artificial
10.4114/intartif.vol21iss61pp47-66,,Sebastián Vallejos and Brian Caimmi and Diego Gabriel Alonso and Luis Sebastián Berdun and Álvaro Soria,2018,0,Inteligencia Artificial
10.4114/ia.v7i20.374,An Introduction to Satisfiability Algorithms,n.m. Carlos Ansotegui and n.m. Felip Manyà,2010,0,INTELIGENCIA ARTIFICIAL
10.4114/ia.v7i19.722,Estimation of Distribution Algorithms Applied To Combinatorial Optimization Problems,P. Larrañaga and J.A. Lozano and H. Mühlenbein,2010,3,INTELIGENCIA ARTIFICIAL
10.4114/ia.v5i13.699,Sistemas Logicos de Multiples Agentes: Arquitectura e Implementacion en Simuladores de Conflictos,E. Alonso and D. Kudenko,2010,0,INTELIGENCIA ARTIFICIAL
10.4114/ia.v10i32.929,Particle Swarm Optimization applied to the bi-objective Travelling Salesman Problem.,J.Q. Lima M. and B. Baran C.,2010,1,INTELIGENCIA ARTIFICIAL
10.4114/intartif.vol20iss59pp1-4,20 aniversario de 'INTELIGENCIA ARTIFICIAL',Federico Barber,2017,0,Inteligencia Artificial
10.4114/ia.v8i23.789,"Utilización de redes neuronales en la caracterización, modelación y predicción de series temporales económicas en un entorno complejo",E. Olmedo and J.M. Valderas and R. Mateos and R. Gimeno,2010,0,INTELIGENCIA ARTIFICIAL
10.4114/ia.v7i19.719,FANS: A fuzzy adaptive neighborhood search method for optimization problems,A. Blanco and D.A. Pelta and J.L. Verdegay,2010,0,INTELIGENCIA ARTIFICIAL
10.4114/ia.v1i2.601,Protocolos de comunicación borrosa para la coordinación de robots autón,V. Matellán and n.m. Molina.J.M. and L. Sommaruga,2010,0,INTELIGENCIA ARTIFICIAL
10.4114/ia.v8i22.814,Generación automática de codificaciones de vocabularios para Traducción Automatica mediante Redes Neuronales,Gustavo A. Casañ and M.A. Castaño,2010,0,INTELIGENCIA ARTIFICIAL
10.4114/ia.v11i35.904,Relating DeLP and Default Logic,Telma Delladio and G.R. Simari,2010,0,INTELIGENCIA ARTIFICIAL
10.4114/ia.v14i45.1050,Resumen de Tesis: Model for explicit biological knowledge integration in DNA microarray gene expression classification,Daniel González Peña,2010,0,INTELIGENCIA ARTIFICIAL
10.4114/ia.v7i21.821,Generalization over Environments in Reinforcement Learning,Andreas Matt and Georg Regensburger,2010,0,INTELIGENCIA ARTIFICIAL
10.4114/ia.v13i43.1012,Extensions or the multiadjunct paradigm: logic programming with multireticles and applications to the formal analysis of concepts,Jorge Ruiz Calviño,2009,0,INTELIGENCIA ARTIFICIAL
10.4114/ia.v7i21.818,Using Synthetic Vision for Autonomous Non-Player Characters,Sebastian Enrique and Alan Watt and Steve Maddock and Fabio Policarpo,2010,0,INTELIGENCIA ARTIFICIAL
