DOI,Título,Autores,Año,Citas,Revista
10.1002/sam.11554,High‐dimensional classification based on nonparametric maximum likelihood estimation under unknown and inhomogeneous variances,Hoyoung Park and Seungchul Baek and Junyong Park,2022,0,Statistical Analysis and Data Mining: The ASA Data Science Journal
10.1002/sam.11422,Issue Information,,2020,0,Statistical Analysis and Data Mining: The ASA Data Science Journal
10.1002/sam.10025,"How multi-objective genetic algorithms handle lack of data, sparse data and excess data: evaluation of some recent case studies in the materials domain",N. Chakraborti,2009,1,Statistical Analysis and Data Mining
10.1002/sam.11206,Learning with many experts: Model selection and sparsity,Rafael Izbicki and Rafael Bassi Stern,2013,2,Statistical Analysis and Data Mining
10.1002/sam.11308,Detecting ramp events in wind energy generation using affinity evaluation on weather data,Ya Ju Fan and Chandrika Kamath,2016,2,Statistical Analysis and Data Mining: The ASA Data Science Journal
10.1002/sam.11473,Weighted linear programming discriminant analysis for high‐dimensional binary classification,Yufei Wu and Guan Yu,2020,0,Statistical Analysis and Data Mining: The ASA Data Science Journal
10.1002/sam.11222,Contour regression: A distribution-regularized regression framework for climate modeling,Zubin Abraham and Pang-Ning Tan and n.m. Perdinan and Julie A. Winkler and Shiyuan Zhong and Malgorzata Liszewska,2014,0,Statistical Analysis and Data Mining: The ASA Data Science Journal
10.1002/sam.v14.3,n.m.,,2021,0,Statistical Analysis and Data Mining: The ASA Data Science Journal
10.1002/sam.v14.5,n.m.,,2021,0,Statistical Analysis and Data Mining: The ASA Data Science Journal
10.1002/sam.11424,Issue Information,,2020,0,Statistical Analysis and Data Mining: The ASA Data Science Journal
10.1002/sam.10082,Two-way Gaussian mixture models for high dimensional classification,Mu Qiao and Jia Li,2010,2,Statistical Analysis and Data Mining: The ASA Data Science Journal
10.1002/sam.11229,Spatial detection of anomalous cellular network events,Ji Meng Loh,2014,0,Statistical Analysis and Data Mining: The ASA Data Science Journal
10.1002/sam.11385,Issue Information,,2019,0,Statistical Analysis and Data Mining: The ASA Data Science Journal
10.1002/sam.2016.9.issue-5,n.m.,,2016,0,Statistical Analysis and Data Mining: The ASA Data Science Journal
10.1002/sam.11331,Issue Information,,2017,0,Statistical Analysis and Data Mining: The ASA Data Science Journal
10.1002/sam.11238,Editorial to the Special Issue of Selected Papers of SDM 2013,Jennifer Dy and Zhi-Hua Zhou,2014,0,Statistical Analysis and Data Mining: The ASA Data Science Journal
10.1002/sam.11143,Quantitative Horizon Scanning for Mitigating Technological Surprise: Detecting the Potential for Collaboration at the Interface,Carey E. Priebe and Jeffrey L. Solka and David J. Marchette and Avory C. Bryant,2012,2,Statistical Analysis and Data Mining: The ASA Data Science Journal
10.1002/sam.v6.6,n.m.,,2013,0,Statistical Analysis and Data Mining
10.1002/sam.11544,Weighted validation of heteroscedastic regression models for better selection,Yoonsuh Jung and Hayoung Kim,2022,0,Statistical Analysis and Data Mining: The ASA Data Science Journal
10.1002/sam.11553,Regrouped design in privacy analysis for multinomial microdata,Shu‐Mei Wan and Wen‐Yaw Chung and Monica Mayeni Manurung and Kwang‐Hwa Chang and Chien‐Hua Wu,2022,0,Statistical Analysis and Data Mining: The ASA Data Science Journal
10.1002/sam.11320,Biased penalty calls in the National Hockey League,David Beaudoin and Oliver Schulte and Tim B. Swartz,2016,3,Statistical Analysis and Data Mining: The ASA Data Science Journal
