DOI,Título,Autores,Año,Citas,Revista
10.1016/s1566-2535(07)00047-4,Editorial board,,2007,0,Information Fusion
10.1016/s1566-2535(16)30048-3,Editorial Board,,2017,0,Information Fusion
10.1016/s1566-2535(19)30173-3,Editorial Board,,2019,0,Information Fusion
10.1016/j.inffus.2004.01.003,Relative information of multi-rate sensors,Omid S. Jahromi and Bruce A. Francis and Raymond H. Kwong,2004,6,Information Fusion
10.1016/s1566-2535(03)00045-9,An extension of statistical decision theory with information theoretic cost functions to decision fusion: Part I,Michael B. Hurley,2003,3,Information Fusion
10.1016/j.inffus.2013.11.002,Editorial and publication policies – Some recent changes and enhancements,Belur V. Dasarathy,2014,0,Information Fusion
10.1016/j.inffus.2006.06.001,Reviewers (2005) - A note of appreciation,,2006,1,Information Fusion
10.1016/j.inffus.2018.03.006,Visual and textual information fusion using Kernel method for content based image retrieval,Salahuddin Unar and Xingyuan Wang and Chuan Zhang,2018,24,Information Fusion
10.1016/j.inffus.2009.09.006,Map Aided Localization and vehicle guidance using an active landmark search,Cédric Tessier and Christophe Debain and Roland Chapuis and Frédéric Chausse,2010,8,Information Fusion
10.1016/j.inffus.2018.11.004,Content based image retrieval using image features information fusion,Khawaja Tehseen Ahmed and Shahida Ummesafi and Amjad Iqbal,2019,70,Information Fusion
10.1016/j.inffus.2022.09.003,Representation learning for knowledge fusion and reasoning in Cyber–Physical–Social Systems: Survey and perspectives,Jing Yang and Laurence T. Yang and Hao Wang and Yuan Gao and Yaliang Zhao and Xia Xie and Yan Lu,2023,1,Information Fusion
10.1016/j.inffus.2021.01.001,A fusion method for multi-valued data,Martin Papčo and Iosu Rodríguez-Martínez and Javier Fumanal-Idocin and Abdulrahman H. Altalhi and Humberto Bustince,2021,5,Information Fusion
10.1016/j.inffus.2018.10.013,Network traffic fusion and analysis against DDoS flooding attacks with a novel reversible sketch,Xuyang Jing and Zheng Yan and Xueqin Jiang and Witold Pedrycz,2019,54,Information Fusion
10.1016/s1566-2535(07)00078-4,Articles in Press - available online,,2008,0,Information Fusion
10.1016/s1566-2535(01)00051-3,Author index,,2001,0,Information Fusion
10.1016/j.inffus.2008.02.001,A special issue on distributed sensor networks,Belur V. Dasarathy,2008,2,Information Fusion
10.1016/j.inffus.2006.03.006,Special issue on the seventh international conference on information fusion–part II,Belur V. Dasarathy,2007,0,Information Fusion
10.1016/j.inffus.2011.03.006,Finding FUN in FUsioN – XXXXV,,2011,0,Information Fusion
10.1016/j.inffus.2005.02.002,A special issue on fusion of remotely sensed data over urban areas,Belur V. Dasarathy,2005,0,Information Fusion
10.1016/s1566-2535(22)00040-9,Editorial Board,,2022,0,Information Fusion
10.1016/j.inffus.2006.02.002,An optimized architecture for classification combining data fusion and data-mining,George Gigli and Éloi Bossé and George A. Lampropoulos,2007,9,Information Fusion
10.1016/s1566-2535(12)00074-7,Editorial board,,2013,0,Information Fusion
10.1016/j.inffus.2011.03.005,Information fusion for automotive applications – An overview,Christoph Stiller and Fernando Puente León and Marco Kruse,2011,52,Information Fusion
10.1016/j.inffus.2022.07.001,Heterogeneous relational reasoning in knowledge graphs with reinforcement learning,Mandana Saebi and Steven Kreig and Chuxu Zhang and Meng Jiang and Tomasz Kajdanowicz and Nitesh V. Chawla,2022,0,Information Fusion
10.1016/j.inffus.2009.11.001,Lexicographic ordinal OWA aggregation of multiple criteria,Ronald R. Yager,2010,16,Information Fusion
10.1016/j.inffus.2009.10.003,A methodology for realistic space launch risk estimation using information-fusion-based metric,Serge N. Sala-Diakanda and Jose A. Sepulveda and Luis C. Rabelo,2010,6,Information Fusion
10.1016/j.inffus.2022.09.013,A Synchronous Holo-Balancing Method for Flexible Rotors Based on the Modified Initial Phase Vector,Zihao Lei and Hongming Chen and Guangrui Wen and Ke Feng and Zheng Liu and Ruqiang Yan and Xuefeng Chen,2023,0,Information Fusion
10.1016/j.inffus.2022.09.017,A sensor fusion approach to MARG module orientation estimation for a real-time hand tracking application,Neeranut Ratchatanantakit and Nonnarit O-larnnithipong and Pontakorn Sonchan and Malek Adjouadi and Armando Barreto,2023,0,Information Fusion
10.1016/s1566-2535(21)00096-8,Editorial Board,,2021,0,Information Fusion
10.1016/j.inffus.2003.12.003,Visual acuity of vision tested by fuzzy logic: An application in ophthalmology as a step towards a telemedicine project,A Taleb-Ahmed and A Bigand and V Lethuc and P.M Allioux,2004,5,Information Fusion
10.1016/s1566-2535(02)00098-2,Use of Bayesian data reduction for the fusion of legacy classifiers,Robert S. Lynch and Peter K. Willett,2003,7,Information Fusion
10.1016/j.inffus.2009.09.002,Data fusion to improve trajectory tracking in a Cooperative Surveillance Multi-Agent Architecture,Federico Castanedo and Jesús García and Miguel A. Patricio and José M. Molina,2010,29,Information Fusion
10.1016/j.inffus.2010.01.004,Grid-based localization and local mapping with moving object detection and tracking,Trung-Dung Vu and Julien Burlet and Olivier Aycard,2011,59,Information Fusion
10.1016/j.inffus.2006.10.001,Web Service aggregation with string distance ensembles and active probe selection,Eddie Johnston and Nicholas Kushmerick,2008,4,Information Fusion
10.1016/j.inffus.2011.01.003,Localized sensor management for multi-target tracking in wireless sensor networks,Qing Ling and Yinfei Fu and Zhi Tian,2011,21,Information Fusion
10.1016/s1566-2535(04)00023-5,Editorial board,,2004,0,Information Fusion
10.1016/j.inffus.2021.06.005,F-PENN— Forest path encoding for neural networks,Yoni Cohen and Gilad Katz and Lior Rokach,2021,0,Information Fusion
10.1016/j.inffus.2004.04.007,Finding FUN in FUsioN––XVII,Belur V. Dasarathy,2004,0,Information Fusion
10.1016/s1566-2535(01)00053-7,Contents,,2001,0,Information Fusion
10.1016/j.inffus.2013.10.005,A special issue on information fusion in consensus and decision making,Belur V. Dasarathy,2014,1,Information Fusion
10.1016/j.inffus.2004.04.006,"Assessing the predictive accuracy of diversity measures with domain-dependent, asymmetric misclassification costs",Mordechai Gal-Or and Jerrold H. May and William E. Spangler,2005,8,Information Fusion
10.1016/j.inffus.2014.11.002,Intelligent video surveillance in crowded scenes,Seungmin Rho and Wenny Rahayu and Uyen Trang Nguyen,2015,4,Information Fusion
10.1016/j.inffus.2011.07.004,Finding FUN in FUsioN – XXXXVII,,2012,0,Information Fusion
10.1016/s1566-2535(21)00119-6,Editorial Board,,2021,0,Information Fusion
10.1016/j.inffus.2006.03.007,Finding FUN in FUsioN – XXVI,,2007,0,Information Fusion
10.1016/s1566-2535(07)00011-5,Articles in Press - available online,,2007,1,Information Fusion
10.1016/s1566-2535(02)00103-3,Reply to the Comments of R. Haenni on the paper “Belief functions combination and conflict management”,E. Lefevre and O. Colot and P. Vannoorenberghe,2003,6,Information Fusion
10.1016/s1566-2535(00)00004-x,Finite sample performance guarantees of fusers for function estimators,Nageswara S.V. Rao,2000,16,Information Fusion
10.1016/j.inffus.2008.08.003,Optimal weighting of bimodal biometric information with specific application to audio–visual person identification,Roland Hu and R.I. Damper,2009,1,Information Fusion
10.1016/j.inffus.2016.11.008,A delay-aware schedule method for distributed information fusion with elastic and inelastic traffic,Bo Shen and Seungmin Rho and Xingshe Zhou and Ru Wang,2017,10,Information Fusion
10.1016/j.inffus.2009.09.004,Peer-to-peer coupled agent systems for distributed situation management,John F. Buford and Gabriel Jakobson and Lundy Lewis,2010,4,Information Fusion
10.1016/j.inffus.2017.04.005,Big data fusion in Internet of Things,Zheng Yan and Jun Liu and Laurence T. Yang and Nitesh Chawla,2018,13,Information Fusion
10.1016/s1566-2535(01)00046-x,Invariant algebra and the fusion of multi-spectral information,Firooz Sadjadi,2002,6,Information Fusion
10.1016/j.inffus.2008.12.003,Finding FUN in FUsioN XXXVI,,2009,1,Information Fusion
10.1016/j.inffus.2022.07.005,"Image dehazing via enhancement, restoration, and fusion: A survey",Xiaojie Guo and Yang Yang and Chaoyue Wang and Jiayi Ma,2022,3,Information Fusion
10.1016/j.inffus.2022.07.017,Multimodal and multicontrast image fusion via deep generative models,Giovanna Maria Dimitri and Simeon Spasov and Andrea Duggento and Luca Passamonti and Pietro Lió and Nicola Toschi,2022,8,Information Fusion
10.1016/j.inffus.2022.08.026,EnHAT — Synergy of a tree-based Ensemble with Hoeffding Adaptive Tree for dynamic data streams mining,Abraham Itzhak Weinberg and Mark Last,2023,1,Information Fusion
10.1016/j.inffus.2008.05.008,Force deployment analysis with generalized grammar,Daniel McMichael and Geoff Jarrad and Simon Williams and Michael Kennett,2009,0,Information Fusion
10.1016/s1566-2535(00)00008-7,Information Fusion – a new journal for the new millennium,Belur V Dasarathy,2000,1,Information Fusion
10.1016/s1566-2535(01)00041-0,Fusion system: How good is it?,B.V. Dasarathy,2001,0,Information Fusion
10.1016/j.inffus.2015.11.001,New trends of information fusion in decision making,J. Liu and R.M. Rodríguez and L. Martínez,2016,0,Information Fusion
10.1016/j.inffus.2016.12.008,Joint Transceiver Design for Linear MMSE Data Fusion in Coherent MAC Wireless Sensor Networks,Yang Liu and Jing Li and Xuanxuan Lu,2017,8,Information Fusion
10.1016/s1566-2535(04)00003-x,Editorial board,,2004,0,Information Fusion
10.1016/j.inffus.2003.03.003,Recursive track fusion for multi-sensor surveillance,S. Coraluppi and C. Carthel,2004,19,Information Fusion
10.1016/j.inffus.2017.08.010,Closed-form expressions for some indices of SUOWA operators,Bonifacio Llamazares,2018,10,Information Fusion
10.1016/s1566-2535(21)00077-4,Editorial Board,,2021,0,Information Fusion
10.1016/s1566-2535(15)00005-6,Editorial board,,2015,0,Information Fusion
10.1016/j.inffus.2021.03.006,Fusing functional connectivity with network nodal information for sparse network pattern learning of functional brain networks,Xiaofeng Zhu and Hongming Li and Heng Tao Shen and Zheng Zhang and Yanli Ji and Yong Fan,2021,7,Information Fusion
10.1016/j.inffus.2019.12.002,Towards perceptual image fusion: A novel two-layer framework,Chenwei Deng and Xun Liu and Jocelyn Chanussot and Yang Xu and Baojun Zhao,2020,11,Information Fusion
10.1016/j.inffus.2016.09.007,A novel multi-focus image fusion approach based on image decomposition,Zhaodong Liu and Yi Chai and Hongpeng Yin and Jiayi Zhou and Zhiqin Zhu,2017,63,Information Fusion
10.1016/j.inffus.2016.06.003,An efficient ensemble pruning approach based on simple coalitional games,Hadjer Ykhlef and Djamel Bouchaffra,2017,28,Information Fusion
10.1016/j.inffus.2019.07.008,Networked fusion estimation with multiple uncertainties and time-correlated channel noise,R. Caballero-Águila and A. Hermoso-Carazo and J. Linares-Pérez,2020,32,Information Fusion
10.1016/j.inffus.2006.08.002,Using dynamic time warping for online temporal fusion in multisensor systems,Ming Hsiao Ko and Geoff West and Svetha Venkatesh and Mohan Kumar,2008,52,Information Fusion
10.1016/j.inffus.2018.12.011,A Partial-Nodes-Based Information fusion approach to state estimation for discrete-Time delayed stochastic complex networks,Yurong Liu and Zidong Wang and Lifeng Ma and Fuad E. Alsaadi,2019,73,Information Fusion
10.1016/j.inffus.2013.05.003,An approach to implement data fusion techniques in wireless sensor networks using genetic machine learning algorithms,A.R. Pinto and C. Montez and G. Araújo and F. Vasques and P. Portugal,2014,50,Information Fusion
10.1016/s1566-2535(03)00018-6,Integration and design of multi-modal interfaces for supervisory control systems,A Zaatri and M Oussalah,2003,15,Information Fusion
10.1016/j.inffus.2014.01.006,Detecting trends on the Web: A multidisciplinary approach,Rodrigo Dueñas-Fernández and Juan D. Velásquez and Gaston L’Huillier,2014,15,Information Fusion
10.1016/j.inffus.2014.09.005,Towards crowd density-aware video surveillance applications,Hajer Fradi and Jean-Luc Dugelay,2015,36,Information Fusion
10.1016/j.inffus.2005.04.002,Hierarchical Collective Agent Network (HCAN) for efficient fusion and management of multiple networked sensors,Qiuming Zhu and Stuart L. Aldridge and Tomas N. Resha,2007,9,Information Fusion
10.1016/s1566-2535(04)00081-8,Contents,,2004,0,Information Fusion
