DOI,Título,Autores,Año,Citas,Revista
10.1016/j.patrec.2004.07.011,A wavelet based multiresolution algorithm for rotation invariant feature extraction,Ch.S. Sastry and Arun K. Pujari and B.L. Deekshatulu and C. Bhagvati,2004,12,Pattern Recognition Letters
10.1016/j.patrec.2015.07.022,Stochastic complexity-based model selection with false alarm rate control in optical spectroscopy,Julien Fade,2015,3,Pattern Recognition Letters
10.1016/j.patrec.2006.10.005,Any dimension polygonal approximation based on equal errors principle,Costas Panagiotakis and George Tziritas,2007,10,Pattern Recognition Letters
10.1016/j.patrec.2007.03.003,A filter bank method to construct rotationally invariant moments for pattern recognition,Annupan Rodtook and Stanislav S. Makhanov,2007,1,Pattern Recognition Letters
10.1016/j.patrec.2003.09.001,Selecting the best hyperplane in the framework of optimal pairwise linear classifiers,Luis Rueda,2004,9,Pattern Recognition Letters
10.1016/j.patrec.2014.06.007,Professor Maria Petrou’s Professional Career,,2014,0,Pattern Recognition Letters
10.1016/j.patrec.2020.11.006,NAPS: Non-adversarial polynomial synthesis,Grigorios G Chrysos and Yannis Panagakis,2020,1,Pattern Recognition Letters
10.1016/j.patrec.2019.05.004,Award winning papers from the 23rd International Conference on Pattern Recognition (ICPR),Larry Davis and Alberto Del Bimbo and Brian Lovell,2019,0,Pattern Recognition Letters
10.1016/s0167-8655(99)00134-8,User-independent online gesture recognition by relative motion extraction,Bisser Raytchev and Osamu Hasegawa and Nobuyuki Otsu,2000,10,Pattern Recognition Letters
10.1016/j.patrec.2018.09.017,A stable long-term object tracking method with re-detection strategy,Tao Li and Sanyuan Zhao and Qinghao Meng and Yufeng Chen and Jianbing Shen,2019,8,Pattern Recognition Letters
10.1016/j.patrec.2012.07.004,Semi-supervised action recognition in video via Labeled Kernel Sparse Coding and sparse L1 graph,Shuyuan Yang and Xiuxiu Wang and Lixia Yang and Yue Han and Licheng Jiao,2012,8,Pattern Recognition Letters
10.1016/s0167-8655(12)00410-2,"Editors-in-Chief, Area/Associate/Advisory/Founding Editors",,2013,0,Pattern Recognition Letters
10.1016/j.patrec.2005.01.018,Symmetry parameters for 3D pattern classification,Frédérique Robert-Inacio,2005,4,Pattern Recognition Letters
10.1016/s0167-8655(15)00371-2,Editors-in-Chief,,2015,0,Pattern Recognition Letters
10.1016/j.patrec.2011.02.018,Intelligent trainee behavior assessment system for medical training employing video analysis,Jungong Han and Peter H.N. de With and Ashley Merien and Guid Oei,2012,7,Pattern Recognition Letters
10.1016/j.patrec.2009.05.005,Learning complex background by multi-scale discriminative model,Yufei Zha and Duyan Bi and Yuan Yang,2009,6,Pattern Recognition Letters
10.1016/j.patrec.2014.05.002,Iterative multi-class multi-scale stacked sequential learning: Definition and application to medical volume segmentation,Frederic Sampedro and Sergio Escalera and Anna Puig,2014,5,Pattern Recognition Letters
10.1016/j.patrec.2011.02.009,A pilot study on augmented speech communication based on Electro-Magnetic Articulography,Panikos Heracleous and Pierre Badin and Gérard Bailly and Norihiro Hagita,2011,4,Pattern Recognition Letters
10.1016/j.patrec.2015.09.005,Novel histograms kernels with structural properties,Jyrko Correa-Morris and Yoanna Martínez-Díaz and Noslen Hernández and Heydi Méndez-Vázquez,2015,2,Pattern Recognition Letters
10.1016/j.patrec.2011.11.011,Resolving permutation ambiguity in correlation-based blind image separation,Kenji Hara and Kohei Inoue and Kiichi Urahama,2012,0,Pattern Recognition Letters
10.1016/j.patrec.2018.03.014,Low cost localization using Nyström extended locally linear embedding,Neeraj Jain and Shekhar Verma and Manish Kumar,2018,4,Pattern Recognition Letters
10.1016/j.patrec.2020.11.005,Extending the Beta divergence to complex values,Colin Vaz and Shrikanth Narayanan,2021,0,Pattern Recognition Letters
10.1016/j.patrec.2011.01.001,Correlation based speech-video synchronization,Amar A. EL-Sallam and Ajmal S. Mian,2011,3,Pattern Recognition Letters
10.1016/j.patrec.2018.04.037,Geodesic registration for interactive atlas-based segmentation using learned multi-scale anatomical manifolds,Thord Andersson and Magnus Borga and Olof Dahlqvist Leinhard,2018,0,Pattern Recognition Letters
10.1016/j.patrec.2019.08.028,Preface of virtual special issue on Smart Pattern Recognition for Medical Informatics,Enas Abdulhay and Oliver Faust,2019,0,Pattern Recognition Letters
10.1016/j.patrec.2017.11.002,Multinomial classification with class-conditional overlapping sparse feature groups,Xiangrui Li and Dongxiao Zhu and Ming Dong,2018,4,Pattern Recognition Letters
10.1016/s0167-8655(13)00077-9,"Editors-in-Chief, Area/Associate/Advisory/Founding Editors",,2013,0,Pattern Recognition Letters
10.1016/j.patrec.2016.03.011,Weighted Reward–Punishment Editing,Loris Nanni and Alessandra Lumini and Sheryl Brahnam,2016,3,Pattern Recognition Letters
10.1016/s0167-8655(03)00269-1,Editorial board,,2004,0,Pattern Recognition Letters
10.1016/s0167-8655(02)00030-2,"A comparative study of focused Jpeg compression, FJpeg",Claudio M. Privitera and Michela Azzariti and Yeuk F. Ho and Lawrence W. Stark,2002,2,Pattern Recognition Letters
10.1016/j.patrec.2010.12.007,Smooth contour coding with minimal description length active grid segmentation techniques,Frédéric Galland and Arnaud Jaegler and Marc Allain and David Savéry and Philippe Réfrégier,2011,6,Pattern Recognition Letters
10.1016/s0167-8655(18)30116-8,Editorial Board,,2018,0,Pattern Recognition Letters
10.1016/j.patrec.2013.10.004,Scene transformation for detector adaptation,Liwei Liu and Junliang Xing and Genquan Duan and Haizhou Ai,2014,1,Pattern Recognition Letters
10.1016/j.patrec.2006.01.008,A closed-form nonparametric Bayesian estimator in the wavelet domain of images using an approximate α-stable prior,Larbi Boubchir and Jalal M. Fadili,2006,40,Pattern Recognition Letters
10.1016/s0167-8655(02)00057-0,Modelling the histograms of various classes in SAR images,Maria Petrou and Fabrizio Giorgini and Paul Smits,2002,11,Pattern Recognition Letters
10.1016/j.patrec.2016.06.029,Fast binary image set operations on a run-based representation,Siyu Guo and Weifang Zhou and He Wen and Mengxia Liang,2016,2,Pattern Recognition Letters
10.1016/j.patrec.2004.08.011,Novel view synthesis using a translating camera,Geetika Sharma and Ankita Kumar and Shakti Kamal and Santanu Chaudhury and J.B. Srivastava,2005,1,Pattern Recognition Letters
10.1016/j.patrec.2009.09.024,Critical line-set configurations to epipolar geometry determination and application to image line transfer,Ming Zhao and Ronald Chung,2010,1,Pattern Recognition Letters
10.1016/j.patrec.2004.08.002,Advances in Pattern Recognition,Dipti Prasad Mukherjee and Srimanta Pal,2005,2,Pattern Recognition Letters
10.1016/j.patrec.2015.12.004,Learning automata for image segmentation,Qian Sang and Zongli Lin and Scott T. Acton,2016,13,Pattern Recognition Letters
10.1016/j.patrec.2015.07.016,Understanding pollen tube growth dynamics using the Unscented Kalman Filter,Asongu L. Tambo and Bir Bhanu and Nolan Ung and Ninad Thakoor and Nan Luo and Zhenbiao Yang,2016,5,Pattern Recognition Letters
10.1016/j.patrec.2004.03.010,A new method of camera pose estimation using 2D–3D corner correspondence,Fanhuai Shi and Xiaoyun Zhang and Yuncai Liu,2004,24,Pattern Recognition Letters
10.1016/j.patrec.2014.01.014,Simple filter design for first and second order derivatives by a double filtering approach,Anders Hast,2014,10,Pattern Recognition Letters
