DOI,Título,Autores,Año,Citas,Revista
10.2478/jaiscr-2014-0025,Group Decision Making using Interval-Valued Intuitionistic Fuzzy Soft Matrix and Confident Weight of Experts,Sujit Das and Samarjit Kar and Tandra Pal,2014,15,Journal of Artificial Intelligence and Soft Computing Research
10.2478/jaiscr-2014-0013,An Nlp-Based Approach for Improving Human-Robot Interaction,Yilmaz Kilicaslan and Gurkan Tuna,2013,2,Journal of Artificial Intelligence and Soft Computing Research
10.2478/jaiscr-2014-0024,Particle Swarm Optimization Based Fuzzy Clustering Approach to Identify Optimal Number of Clusters,Min Chen and Simone A. Ludwig,2014,24,Journal of Artificial Intelligence and Soft Computing Research
10.2478/jaiscr-2014-0017,Application of Artificial Neural Network and Genetic Algorithm to Healthcarewaste Prediction,Samira Arabgol and Hoo Sang Ko,2013,3,Journal of Artificial Intelligence and Soft Computing Research
10.2478/jaiscr-2014-0019,A Novel Approach for Automatic Detection and Classification of Suspicious Lesions in Breast Ultrasound Images,Behnam Karimi and Adam Krzyżak,2013,14,Journal of Artificial Intelligence and Soft Computing Research
10.2478/jaiscr-2020-0017,Data-Driven Temporal-Spatial Model for the Prediction of AQI in Nanjing,Xuan Zhao and Meichen Song and Anqi Liu and Yiming Wang and Tong Wang and Jinde Cao,2020,8,Journal of Artificial Intelligence and Soft Computing Research
10.2478/jaiscr-2014-0007,On the Influence of Topological Characteristics on Robustness of Complex Networks,Dharshana Kasthurirathna and Mahendra Piraveenan and Gnanakumar Thedchanamoorthy,2013,7,Journal of Artificial Intelligence and Soft Computing Research
10.2478/jaiscr-2014-0001,Biologically Inspired Feature Detection Using Cascaded Correlations of off and on Channels,Steven D. Wiederman and David C. O’Carroll,2013,10,Journal of Artificial Intelligence and Soft Computing Research
10.2478/jaiscr-2014-0003,Agent-Based Dispatching Enables Autonomous Groupage Traffic,Max Gath and Stefan Edelkamp and Otthein Herzog,2013,2,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2015-0032,Optimization of Traveling Salesman Problem Using Affinity Propagation Clustering and Genetic Algorithm,Ahmad Fouad El-Samak and Wesam Ashour,2015,38,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2016-0013,Self-Configuring Hybrid Evolutionary Algorithm for Fuzzy Imbalanced Classification with Adaptive Instance Selection,Vladimir Stanovov and Eugene Semenkin and Olga Semenkina,2016,19,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2016-0001,The Training Of Multiplicative Neuron Model Based Artificial Neural Networks With Differential Evolution Algorithm For Forecasting,Eren Bas,2016,52,Journal of Artificial Intelligence and Soft Computing Research
10.2478/jaiscr-2020-0014,A New Method for Automatic Determining of the DBSCAN Parameters,Artur Starczewski and Piotr Goetzen and Meng Joo Er,2020,23,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2018-0019,Event-Triggered Cluster Consensus of Leader-Following Linear Multi-Agent Systems,Bin Xu and Wangli He,2018,15,Journal of Artificial Intelligence and Soft Computing Research
10.2478/jaiscr-2019-0007,"Detecting Driver’s Fatigue, Distraction and Activity Using a Non-Intrusive Ai-Based Monitoring System",Miguel Costa and Daniel Oliveira and Sandro Pinto and Adriano Tavares,2019,15,Journal of Artificial Intelligence and Soft Computing Research
