DOI,Título,Autores,Año,Citas,Revista
10.1109/tpami.2014.2362759,Demographic Estimation from Face Images: Human vs. Machine Performance,Hu Han and Charles Otto and Xiaoming Liu and Anil K. Jain,2015,215,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2019.2943860,Nonlinear Regression via Deep Negative Correlation Learning,Le Zhang and Zenglin Shi and Ming-Ming Cheng and Yun Liu and Jia-Wang Bian and Joey Tianyi Zhou and Guoyan Zheng and Zeng Zeng,2021,46,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2015.2430325,Joint Binary Classifier Learning for ECOC-Based Multi-Class Classification,Mingxia Liu and Daoqiang Zhang and Songcan Chen and Hui Xue,2016,60,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2018.2858783,Predicting Head Movement in Panoramic Video: A Deep Reinforcement Learning Approach,Mai Xu and Yuhang Song and Jianyi Wang and Minglang Qiao and Liangyu Huo and Zulin Wang,2019,102,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2022.3179507,KITTI-360: A Novel Dataset and Benchmarks for Urban Scene Understanding in 2D and 3D,Yiyi Liao and Jun Xie and Andreas Geiger,2022,23,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2021.3097396,Virtual Normal: Enforcing Geometric Constraints for Accurate and Robust Depth Prediction,Wei Yin and Yifan Liu and Chunhua Shen,2021,9,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2021.3131120,Point Cloud Instance Segmentation With Semi-Supervised Bounding-Box Mining,Yongbin Liao and Hongyuan Zhu and Yanggang Zhang and Chuangguan Ye and Tao Chen and Jiayuan Fan,2022,3,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2022.3161853,SIFT Matching by Context Exposed,Fabio Bellavia,2023,6,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2007.70806,TPAMI Information for authors,,2007,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2017.2695139,Cover,,2017,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2005.175,[Front cover],,2005,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2003.1233907,The invariant representations of a quadric cone and a twisted cubic,Y.H. Wu and Z.Y. Hu,2003,9,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2006.95,TPAMI Information for authors,,2006,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2006.239,[Front cover],,2006,2,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2008.159,"Comments on ""What the Back of the Object Looks Like: 3D Reconstruction from Line Drawings without Hidden Lines",P.A.C. Varley,2009,2,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2010.100,[Back cover],,2010,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2005.51,[Inside front cover],,2005,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2008.34,Incremental Isometric Embedding of High-Dimensional Data Using Connected Neighborhood Graphs,n.m. Dongfang Zhao and n.m. Li Yang,2009,22,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2021.3126181,[Front inside cover],,2022,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2003.1201817,An in-depth study of graph partitioning measures for perceptual organization,P. Soundararajan and S. Sarkar,2003,19,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2016.2520858,IEEE Transactions on Pattern Analysis and Machine Intelligence Information for Authors,,2016,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2016.2599505,Cover,,2016,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2012.19,Recognizing Gestures by Learning Local Motion Signatures of HOG Descriptors,Mohamed-Bécha Kaâniche and François Brémond,2012,30,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2020.3021023,Real-Time Globally Consistent Dense 3D Reconstruction With Online Texturing,Lei Han and Siyuan Gu and Dawei Zhong and ShuXue Quan and Lu Fang,2022,1,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2021.3052333,Cover,,2021,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2020.2981574,Model Study of Transient Imaging With Multi-Frequency Time-of-Flight Sensors,Hongman Wang and Hui Qiao and Jingyu Lin and Rihui Wu and Yebin Liu and Qionghai Dai,2021,1,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2019.2951664,Affine Invariants of Vector Fields,Jitka Kostkova and Tomas Suk and Jan Flusser,2021,1,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2019.2957119,Structure From Motion on XSlit Cameras,Wei Yang and Yingliang Zhang and Jinwei Ye and Yu Ji and Zhong Li and Mingyuan Zhou and Jingyi Yu,2021,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2019.2927203,"Relative Saliency and Ranking: Models, Metrics, Data and Benchmarks",Mahmoud Kalash and Md Amirul Islam and Neil Bruce,2020,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2019.2950317,Bilinear Image Translation for Temporal Analysis of Photo Collections,Theophile Dalens and Mathieu Aubry and Josef Sivic,2021,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2006.5,Consistency checks for particle filters,F. van der Heijden,2006,18,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2014.2321373,Spacetime Stereo and 3D Flow via Binocular Spatiotemporal Orientation Analysis,Mikhail Sizintsev and Richard P. Wildes,2014,12,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2017.2727461,Cover,,2017,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2008.81,Inverse Compositional Estimation of 3D Pose And Lighting in Dynamic Scenes,n.m. Yilei Xu and A.K. Roy-Chowdhury,2008,5,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2011.136,TPAMI Information for authors,,2011,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2016.2572405,TPAMI Publication Information,,2016,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2007.250614,TPAMI Information for authors,,2007,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2009.129,[Back cover],,2009,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2007.1143,"Free-Form Object Reconstruction from Silhouettes, Occluding Edges and Texture Edges: A Unified and Robust Operator Based on Duality",n.m. Shubao Liu and n.m. Kongbin Kang and J.-P. Tarel and D.B. Cooper,2008,8,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2015.2397202,IEEE Computer Society,,2015,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/34.922711,Object recognition using shape-from-shading,P.L. Worthington and E.R. Hancock,2001,19,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2005.101,Cover4,,2005,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2007.4302772,[Back cover],,2007,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2006.94,[Inside front cover],,2006,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2004.100,Cover3,,2004,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2016.2625243,2016 Index IEEE Transactions on Pattern Analysis and Machine Intelligence Vol. 38,,2017,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2015.2437315,IEEE Transactions on Pattern Analysis and Machine Intelligence Information for Authors,,2015,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/34.845384,Efficiency of characterizing ellipses and ellipsoids by discrete moments,J. Zunic and N. Sladoje,2000,19,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2016.2599506,Cover,,2016,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2013.62,[Back cover],,2013,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2010.121,[Inside front cover],,2010,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2011.207,Meaningful Matches in Stereovision,N. Sabater and A. Almansa and J-M Morel,2012,32,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2009.111,A Mixture of Transformed Hidden Markov Models for Elastic Motion Estimation,n.m. Huijun Di and n.m. Linmi Tao and n.m. Guangyou Xu,2009,8,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2010.105,A Dual-Bound Algorithm for Very Fast and Exact Template Matching,Haim Schweitzer and n.m. Rui Deng and Robert Finis Anderson,2011,18,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2009.104,Fast Algorithm for Walsh Hadamard Transform on Sliding Windows,n.m. Wanli Ouyang and W.K. Cham,2010,48,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2007.1025,Introduction to the Special Issue on Biometrics: Progress and Directions,Salil Prabhakar and Josef Kittler and Davide Maltoni and Lawrence O'Gorman and Tieniu Tan,2007,38,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2011.83,Shape-Based Online Multitarget Tracking and Detection for Targets Causing Multiple Measurements: Variational Bayesian Clustering and Lossless Data Association,T. De Laet and H. Bruyninckx and J. De Schutter,2011,25,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2013.160,A Hierarchical Word-Merging Algorithm with Class Separability Measure,n.m. Lei Wang and n.m. Luping Zhou and n.m. Chunhua Shen and n.m. Lingqiao Liu and n.m. Huan Liu,2014,12,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2019.2916773,Table of contents [back cover],,2019,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/34.910885,Equivalence of different methods for slant and skew corrections in word recognition applications,P. Slavik and V. Govindaraju,2001,14,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2016.2604816,Blind Image Denoising via Dependent Dirichlet Process Tree,Fengyuan Zhu and Guangyong Chen and Jianye Hao and Pheng-Ann Heng,2017,13,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2014.2388235,Cross-Domain Matching with Squared-Loss Mutual Information,Makoto Yamada and Leonid Sigal and Michalis Raptis and Machiko Toyoda and Yi Chang and Masashi Sugiyama,2015,6,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2008.28,Geometric Observers for Dynamically Evolving Curves,M. Niethammer and P.A. Vela and A. Tannenbaum,2008,14,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2014.2331537,My IEEE,,2014,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2013.3,[Front cover],,2013,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2016.2560814,Frequency-Domain Transient Imaging,Jingyu Lin and Yebin Liu and Jinli Suo and Qionghai Dai,2017,5,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2010.3,Call for Papers for Special Issue on Real-World Face Recognition,,2010,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2014.2364772,Table of Contents,,2014,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2013.120,Keep up with the Latest from IEEE Computer Society Transactions [advertisement],,2013,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2004.41,[Inside front cover],,2004,1,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2014.2313522,IEEE Transactions on Pattern Analysis and Machine Intelligence Information for Authors,,2014,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2011.9,[Inside front cover],,2011,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2016.2592471,Table of Contents [Back Cover],,2016,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2021.3118644,How to Query an Oracle? Efficient Strategies to Label Data,Farshad Lahouti and Victoria Kostina and Babak Hassibi,2022,1,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2019.2952590,AD-VAT+: An Asymmetric Dueling Mechanism for Learning and Understanding Visual Active Tracking,Fangwei Zhong and Peng Sun and Wenhan Luo and Tingyun Yan and Yizhou Wang,2021,10,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2022.3223908,"ABINet++: Autonomous, Bidirectional and Iterative Language Modeling for Scene Text Spotting",Shancheng Fang and Zhendong Mao and Hongtao Xie and Yuxin Wang and Chenggang Yan and Yongdong Zhang,2022,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2008.152,A Stochastic Filtering Technique for Fluid Flow Velocity Fields Tracking,A. Cuzol and E. Memin,2009,29,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2022.3228824,E2E-FS: An End-to-End Feature Selection Method for Neural Networks,Brais Cancela and Veronica Bolon-Canedo and Amparo Alonso-Betanzos,2022,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2022.3153065,Cyclic Differentiable Architecture Search,Hongyuan Yu and Houwen Peng and Yan Huang and Jianlong Fu and Hao Du and Liang Wang and Haibin Ling,2023,1,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2022.3150981,Centerless Clustering,Shenfei Pei and Huimin Chen and Feiping Nie and Rong Wang and Xuelong Li,2023,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2021.3139681,A Pose-Only Solution to Visual Reconstruction and Navigation,Qi Cai and Lilian Zhang and Yuanxin Wu and Wenxian Yu and Dewen Hu,2023,2,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2022.3156885,Deep Order-Preserving Learning With Adaptive Optimal Transport Distance,Ali Akbari and Muhammad Awais and Soroush Fatemifar and Josef Kittler,2023,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2011.263,Fast Rotation Invariant 3D Feature Computation Utilizing Efficient Local Neighborhood Operators,H. Skibbe and M. Reisert and T. Schmidt and T. Brox and O. Ronneberger and H. Burkhardt,2012,30,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2014.2385704,Sparse Multi-View Consistency for Object Segmentation,Abdelaziz Djelouah and Jean-Sebastien Franco and Edmond Boyer and Francois Le Clerc and Patrick Perez,2015,31,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2004.1273930,Algorithms for matching 3D line sets,B. Kamgar-Parsi and B. Kamgar-Parsi,2004,26,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2003.1233896,Face detection and tracking in a video by propagating detection probabilities,R.C. Verma and C. Schmid and K. Mikolajczyk,2003,93,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2016.2624295,Estimating Cortical Feature Maps with Dependent Gaussian Processes,Nicholas J. Hughes and Geoffrey J. Goodhill,2017,2,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2017.2777856,The Atlas Structure of Images,Lewis D. Griffin,2019,7,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2022.3159794,PointGLR: Unsupervised Structural Representation Learning of 3D Point Clouds,Yongming Rao and Jiwen Lu and Jie Zhou,2023,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2022.3166905,Scale-Aware Automatic Augmentations for Object Detection With Dynamic Training,Yukang Chen and Peizhen Zhang and Tao Kong and Yanwei Li and Xiangyu Zhang and Lu Qi and Jian Sun and Jiaya Jia,2023,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2022.3160350,Diagnosing and Preventing Instabilities in Recurrent Video Processing,Thomas Tanay and Aivar Sootla and Matteo Maggioni and Puneet K. Dokania and Philip Torr and Ales Leonardis and Gregory Slabaugh,2023,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2022.3169234,Emotional Attention: From Eye Tracking to Computational Modeling,Shaojing Fan and Zhiqi Shen and Ming Jiang and Bryan L. Koenig and Mohan S. Kankanhalli and Qi Zhao,2023,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2022.3157321,Bilinear Scoring Function Search for Knowledge Graph Learning,Yongqi Zhang and Quanming Yao and James T. Kwok,2023,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2007.70741,"180,000 aritlces in the IEEE Computer Society Digital Library [advertisement]",,2007,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2014.2339821,Extremely Low Bit-Rate Nearest Neighbor Search Using a Set Compression Tree,Relja Arandjelovic and Andrew Zisserman,2014,6,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2002.1017627,"Corrections to ""General scheme of region competition based on scale space""",n.m. Ming Tang and n.m. Songde Ma,2002,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2008.133,Image Transformations and Blurring,J. Domke and Y. Aloimonos,2009,4,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2013.94,A Minimum Volume Covering Approach with a Set of Ellipsoids,David Martinez-Rego and Enrique Castillo and Oscar Fontenla-Romero and Amparo Alonso-Betanzos,2013,4,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2015.2427751,Table of contents,,2015,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2018.2855452,Back cover [Table of Contents],,2018,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2016.2608681,Back Cover [Table of Contents],,2016,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2017.2773318,2017 Reviewers List,,2018,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2004.1307292,IEEE Transactions on Pattern Analysis and Machine Intelligence - Table of Contents,,2004,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2014.2302451,Direct Orthogonal Distance to Quadratic Surfaces in 3D,Gus K. Lott III,2014,3,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2020.3026019,Additive Tree-Structured Conditional Parameter Spaces in Bayesian Optimization: A Novel Covariance Function and a Fast Implementation,Xingchen Ma and Matthew B. Blaschko,2021,3,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2021.3109025,PVNAS: 3D Neural Architecture Search with Point-Voxel Convolution,Zhijian Liu and Haotian Tang and Shengyu Zhao and Kevin Shao and Song Han,2021,2,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2022.3152562,Unsupervised Face Detection in the Dark,Wenjing Wang and Xinhao Wang and Wenhan Yang and Jiaying Liu,2023,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2022.3153312,Global Instance Tracking: Locating Target More Like Humans,Shiyu Hu and Xin Zhao and Lianghua Huang and Kaiqi Huang,2023,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2022.3162583,Learning to Extract Building Footprints From Off-Nadir Aerial Images,Jinwang Wang and Lingxuan Meng and Weijia Li and Wen Yang and Lei Yu and Gui-Song Xia,2023,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2022.3231886,Simultaneously Optimizing Perturbations and Positions for Black-Box Adversarial Patch Attacks,Xingxing Wei and Ying Guo and Jie Yu and Bo Zhang,2022,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2014.2346173,Dense Subgraph Partition of Positive Hypergraphs,Hairong Liu and Longin Jan Latecki and Shuicheng Yan,2015,13,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2022.3231891,DaisyRec 2.0: Benchmarking Recommendation for Rigorous Evaluation,Zhu Sun and Hui Fang and Jie Yang and Xinghua Qu and Hongyang Liu and Di Yu and Yew-Soon Ong and Jie Zhang,2022,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2004.1265867,Estimating degradation model parameters using neighborhood pattern distributions: an optimization approach,T. Kanungo and n.m. Qigong Zheng,2004,21,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2007.250611,2006 Reviewers List,,2007,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/34.857002,Snake pedals: compact and versatile geometric models with physics-based control,B.C. Vemuri and Y. Guo,2000,8,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2006.240,[Inside front cover],,2006,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2004.1307308,IEEE Transactions on Pattern Analysis and Machine Intelligence,,2004,1,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2007.4302754,[Inside front cover],,2007,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2008.147,3D Shape Recovery of Smooth Surfaces: Dropping the Fixed-Viewpoint Assumption,Y. Moses and I. Shimshoni,2009,3,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2012.4,[Cover 2],,2012,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2011.60,Editor's Note,Ramin Zabih and Zoubin Ghahramani and Sing Bing Kang and Jiri Matas,2011,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2015.2397204,IEEE Transactions on Pattern Analysis and Machine Intelligence Editorial Board,,2015,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2004.1261098,2003 Reviewers list,,2004,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2013.132,[Back inside cover],,2013,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/34.946996,Q-warping: Direct computation of quadratic reference surfaces,A. Shashua and Y. Wexler,2001,4,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2014.2360114,Table of Contents,,2014,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2011.244,M-Idempotent and Self-Dual Morphological Filters,N. Bouaynaya and M. Charif-Chefchaouni and D. Schonfeld,2012,3,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2020.2968021,[Back inside cover],,2020,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2019.2904963,ROAM: A Rich Object Appearance Model with Application to Rotoscoping,Juan-Manuel Perez-Rua and Ondrej Miksik and Tomas Crivelli and Patrick Bouthemy and Philip H. S. Torr and Patrick Perez,2020,2,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2019.2901458,Ambiguity-Free Radiometric Calibration for Internet Photo Collections,Zhipeng Mo and Boxin Shi and Sai-Kit Yeung and Yasuyuki Matsushita,2020,1,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2019.2891638,Hierarchical Bayesian Inverse Lighting of Portraits with a Virtual Light Stage,Davoud Shahlaei and Volker Blanz,2020,1,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2019.2953765,Cover,,2020,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2019.2960783,Table of contents,,2020,1,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2019.2953823,2019 Index IEEE Transactions on Pattern Analysis and Machine Intelligence Vol. 41,,2020,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2020.3011368,IEEE Computer Society Has You Covered!,,2020,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2019.2960786,[Back cover],,2020,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2018.2878240,Discrete-Continuous Transformation Matching for Dense Semantic Correspondence,Seungryong Kim and Dongbo Min and Stephen Lin and Kwanghoon Sohn,2020,4,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2007.1121,Application of the Deflection Criterion to Classification of Radar SAR Images,Cyrille Enderli and Laurent Savy and Philippe Refregier,2007,4,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2009.70,A General Methodology for the Determination of 2D Bodies Elastic Deformation Invariants: Application to the Automatic Identification of Parasites,A. Dimitrios and P. Rousopoulos and C. Papaodysseus and M. Panagopoulos and P. Loumou and G. Theodoropoulos,2010,1,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2007.1071,[Inside front cover],,2007,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2013.59,[Table of contents],,2013,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2017.2739719,Cover,,2017,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2009.128,TPAMI Information for authors,,2009,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2008.4,[Inside front cover],,2008,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
10.1109/tpami.2014.22,"Erratum to ""Detecting Curves with Unknown Endpoints and Arbitary Topology Using Minimal Paths""",Vivek Kaul and Anthony Yezzi and Yichang James Tsai,2014,0,IEEE Transactions on Pattern Analysis and Machine Intelligence
