DOI,Título,Autores,Año,Citas,Revista
10.1016/s1474-0346(17)30549-9,Inside Front Cover - Editorial Board Page,,2017,0,Advanced Engineering Informatics
10.1016/s1474-0346(02)00005-8,Graph-based induction and its applications,Takashi Matsuda and Hiroshi Motoda and Takashi Washio,2002,11,Advanced Engineering Informatics
10.1016/s1474-0346(11)00016-4,Editorial board,,2011,0,Advanced Engineering Informatics
10.1016/j.aei.2006.12.001,Applying knowledge engineering techniques to customer analysis in the service industry,Sung Ho Ha,2007,40,Advanced Engineering Informatics
10.1016/j.aei.2017.10.002,Stream flow predictions using nature-inspired Firefly Algorithms and a Multiple Model strategy – Directions of innovation towards next generation practices,R. Khatibi and M.A. Ghorbani and F. Akhoni Pourhosseini,2017,42,Advanced Engineering Informatics
10.1016/j.aei.2005.01.007,Improving enterprise system support—a case-based approach,P.M. Wognum and J.J. Krabbendam and H. Buhl and X. Ma and R. Kenett,2004,18,Advanced Engineering Informatics
10.1016/j.aei.2006.05.008,A computational framework for retrieval of document fragments based on decomposition schemes in engineering information management,S. Liu and C.A. McMahon and M.J. Darlington and S.J. Culley and P.J. Wild,2006,25,Advanced Engineering Informatics
10.1016/j.aei.2010.08.006,Can we grow buildings? Concepts and requirements for automated nano- to meter-scale building,Danijel Rebolj and Martin Fischer and Drew Endy and Thomas Moore and Andrej Šorgo,2011,25,Advanced Engineering Informatics
10.1016/j.aei.2018.02.003,Guess your size: A hybrid model for footwear size recommendation,Shan Huang and Zhi Wang and Yong Jiang,2018,5,Advanced Engineering Informatics
10.1016/s1474-0346(09)00057-3,Editorial board,,2009,0,Advanced Engineering Informatics
10.1016/s1474-0346(14)00099-8,Editorial board,,2014,0,Advanced Engineering Informatics
10.1016/s1474-0346(05)00027-3,Contents of Volume,,2004,0,Advanced Engineering Informatics
10.1016/j.aei.2012.02.009,Improving evolvability of a patient communication control system using state-based supervisory control synthesis,R.J.M. Theunissen and D.A. van Beek and J.E. Rooda,2012,8,Advanced Engineering Informatics
10.1016/j.aei.2015.08.002,Planning-based semantic web service composition in factory automation,Juha Puttonen and Andrei Lobov and Maria A. Cavia Soto and José L. Martinez Lastra,2015,15,Advanced Engineering Informatics
10.1016/j.aei.2003.09.001,Transforming engineering problems through graph representations,Offer Shai,2003,16,Advanced Engineering Informatics
10.1016/j.aei.2017.11.004,Change propagation analysis for system modeling using Semantic Web technology,Haoqi Wang and Vincent Thomson and Chengtong Tang,2018,7,Advanced Engineering Informatics
10.1016/j.aei.2021.101365,An individual-based spatio-temporal travel demand mining method and its application in improving rebalancing for free-floating bike-sharing system,Yuan Tian and Xinming Zhang and Binyu Yang and Jian Wang and Shi An,2021,2,Advanced Engineering Informatics
10.1016/j.aei.2018.02.007,Sine-square embedded fuzzy sets versus type-2 fuzzy sets,Mehmet Karakose and Hasan Yetis and Erhan Akin,2018,6,Advanced Engineering Informatics
10.1016/s1474-0346(08)00098-0,CALL FOR PAPERS,,2009,0,Advanced Engineering Informatics
10.1016/s1474-0346(12)00034-1,Contents Continued,,2012,0,Advanced Engineering Informatics
10.1016/j.aei.2018.08.017,"Intelligent computing in Architecture, Engineering and Construction",Christian Koch and Walid Tizani and Timo Hartmann,2018,0,Advanced Engineering Informatics
10.1016/j.aei.2007.08.006,A cooperative universal data model platform for the data-centric electronic system-level design,Kun Tong and Jinian Bian and Haili Wang,2008,2,Advanced Engineering Informatics
10.1016/j.aei.2012.11.002,Corrigendum to “Complex flow simulation in natural aquifer” [Adv. Eng. Inform. 23 (2009) 288–293]: An algorithm for parallel flow simulations in the finite element framework,H. Mustapha and A. Ghorayeb and K. Mustapha,2013,1,Advanced Engineering Informatics
10.1016/j.aei.2020.101050,Agent-based management of support systems for distributed brainstorming,Yuki Kaeri and Kenji Sugawara and Claude Moulin and Thierry Gidel,2020,6,Advanced Engineering Informatics
10.1016/j.aei.2009.07.003,CLAF: Solving intention violation of step-wise operations in CAD groupware,Liping Gao and Tun Lu and Ning Gu,2010,9,Advanced Engineering Informatics
10.1016/s1474-0346(11)00043-7,contents continued,,2011,0,Advanced Engineering Informatics
10.1016/j.aei.2007.11.001,,John C. Kunz and Tetsuo Tomiyama and Ian F.C. Smith,2008,1,Advanced Engineering Informatics
10.1016/s1474-0346(20)30046-x,Editorial Board,,2020,0,Advanced Engineering Informatics
10.1016/j.aei.2020.101222,Modified OFS-RDS bat algorithm for IFS encoding of bitmap fractal binary images,Akemi Gálvez and Andrés Iglesias and José A. Díaz and Iztok Fister and Joaquín López and Iztok Fister Jr.,2021,4,Advanced Engineering Informatics
10.1016/j.aei.2014.07.004,A representation scheme for digital product service system definitions,Alison McKay and Saikat Kundu,2014,30,Advanced Engineering Informatics
10.1016/s1474-0346(11)00038-3,Editorial board,,2011,0,Advanced Engineering Informatics
10.1016/j.aei.2016.12.002,Measurement system design for civil infrastructure using expected utility,Romain Pasquier and James-A. Goulet and Ian F.C. Smith,2017,13,Advanced Engineering Informatics
10.1016/j.aei.2007.03.002,A hybrid system for SPC concurrent pattern recognition,Zheng Chen and Susan Lu and Sarah Lam,2007,52,Advanced Engineering Informatics
10.1016/j.aei.2007.10.002,Make-to-order or make-to-stock decision by a novel hybrid approach,N. Zaerpour and M. Rabbani and A.H. Gharehgozli and R. Tavakkoli-Moghaddam,2008,34,Advanced Engineering Informatics
10.1016/j.aei.2007.08.009,Interfacing heterogeneous PDM systems using the PLM Services,Erkan Gunpinar and Soonhung Han,2008,22,Advanced Engineering Informatics
10.1016/s1474-0346(18)30286-6,Editorial Board,,2018,0,Advanced Engineering Informatics
10.1016/s1474-0346(16)30005-2,Editorial board,,2016,0,Advanced Engineering Informatics
10.1016/j.aei.2009.05.001,Problem-dependent search for optimal parameter instantiation order in design spaces,A.J. Dentsoras,2009,1,Advanced Engineering Informatics
10.1016/j.aei.2021.101264,A knowledge transfer framework to support rapid process modeling in aerosol jet printing,Haining Zhang and Joon Phil Choi and Seung Ki Moon and Teck Hui Ngo,2021,8,Advanced Engineering Informatics
10.1016/j.aei.2020.101169,Development of an unwanted-feature removal system for Structure from Motion of repetitive infrastructure piers using deep learning,Natthapol Saovana and Nobuyoshi Yabuki and Tomohiro Fukuda,2020,8,Advanced Engineering Informatics
10.1016/j.aei.2021.101517,Cooperative path planning with priority target assignment and collision avoidance guidance for rescue unmanned surface vehicles in a complex ocean environment,Xiaozhao Jin and Meng Joo Er,2022,5,Advanced Engineering Informatics
10.1016/j.aei.2020.101118,An immersive virtual reality serious game to enhance earthquake behavioral responses and post-earthquake evacuation preparedness in buildings,Zhenan Feng and Vicente A. González and Robert Amor and Michael Spearpoint and Jared Thomas and Rafael Sacks and Ruggiero Lovreglio and Guillermo Cabrera-Guerrero,2020,41,Advanced Engineering Informatics
10.1016/s1474-0346(03)00015-6,Learning in multi-agent systems: a case study of construction claims negotiation,Z Ren and C.J Anumba,2002,49,Advanced Engineering Informatics
10.1016/j.aei.2018.05.001,Scan-to-BIM for ‘secondary’ building components,Antonio Adán and Blanca Quintana and Samuel A. Prieto and Frédéric Bosché,2018,45,Advanced Engineering Informatics
10.1016/j.aei.2019.100974,"Detecting, locating, and characterizing voids in disaster rubble for search and rescue",Da Hu and Shuai Li and Junjie Chen and Vineet R. Kamat,2019,22,Advanced Engineering Informatics
10.1016/j.aei.2016.03.001,Ontology-based semantic approach for construction-oriented quantity take-off from BIM models in the light-frame building industry,Hexu Liu and Ming Lu and Mohamed Al-Hussein,2016,65,Advanced Engineering Informatics
10.1016/j.aei.2012.03.004,A genetic algorithm-based method for look-ahead scheduling in the finishing phase of construction projects,Ning Dong and Dongdong Ge and Martin Fischer and Zuhair Haddad,2012,16,Advanced Engineering Informatics
10.1016/j.aei.2020.101198,Modeling dynamic construction work template from existing scheduling records via sequential machine learning,Fouad Amer and Mani Golparvar-Fard,2021,12,Advanced Engineering Informatics
10.1016/j.aei.2007.02.001,Incremental development of CBR strategies for computing project cost probabilities,B. Raphael and B. Domer and S. Saitta and I.F.C. Smith,2007,16,Advanced Engineering Informatics
10.1016/j.aei.2012.12.003,Knowledge-based navigation system for building health diagnosis,Chih-Yuan Chang and Ming-Da Tsai,2013,24,Advanced Engineering Informatics
10.1016/j.aei.2015.03.006,Status quo and open challenges in vision-based sensing and tracking of temporary resources on infrastructure construction sites,Jochen Teizer,2015,104,Advanced Engineering Informatics
10.1016/j.aei.2017.09.006,An assessment model for RFID impacts on prevention and visibility of inventory inaccuracy presence,W. Qin and Ray Y. Zhong and H.Y. Dai and Z.L. Zhuang,2017,21,Advanced Engineering Informatics
10.1016/j.aei.2006.12.005,Inference of power plant quake-proof information based on interactive data mining approach,Yufei Shu,2007,4,Advanced Engineering Informatics
10.1016/s1474-0346(19)30337-4,Editorial Board,,2019,0,Advanced Engineering Informatics
10.1016/j.aei.2019.03.005,Risk assessment of China-Pakistan Fiber Optic Project (CPFOP) in the light of Multi-Criteria Decision Making (MCDM),Yousaf Ali and Muhammad Asees Awan and Muhammad Bilal and Jehangir Khan and Antonella Petrillo and Arshad Ali Khan,2019,18,Advanced Engineering Informatics
10.1016/j.aei.2012.06.002,Simulation based process design: Modeling and applications,Yoichiro Suzuki and Majid Yahyaei and Yan Jin and Hideo Koyama and Gahee Kang,2012,13,Advanced Engineering Informatics
10.1016/j.aei.2012.05.003,Structured workflow approach to support evolvability,Thom J. van Beek and Tetsuo Tomiyama,2012,8,Advanced Engineering Informatics
10.1016/j.aei.2011.03.003,Editorial for the special issue of information mining and retrieval in design,Ying Liu and Chris McMahon and Karthik Ramani and Dirk Schaefer,2011,2,Advanced Engineering Informatics
10.1016/j.aei.2021.101388,Simulation and optimization of automated masonry construction using cable robots,Tobias Bruckmann and Roland Boumann,2021,9,Advanced Engineering Informatics
10.1016/j.aei.2018.04.005,Tender calls search using a procurement product named entity recogniser,Ahmad Mehrbod and António Grilo,2018,10,Advanced Engineering Informatics
10.1016/j.aei.2019.100989,Construction automation and robotics for high-rise buildings over the past decades: A comprehensive review,Shiyao Cai and Zhiliang Ma and Miroslaw J. Skibniewski and Song Bao,2019,67,Advanced Engineering Informatics
10.1016/j.aei.2013.07.001,Localization of RFID-equipped assets during the operation phase of facilities,Ali Motamedi and Mohammad Mostafa Soltani and Amin Hammad,2013,49,Advanced Engineering Informatics
10.1016/j.aei.2010.07.007,Ontology-based customer preference modeling for concept generation,Dongxing Cao and Zhanjun Li and Karthik Ramani,2011,29,Advanced Engineering Informatics
10.1016/j.aei.2020.101056,SNA-based multi-criteria evaluation of multiple construction equipment: A case study of loaders selection,Fan Zhang and Yanbing Ju and Ernesto D.R. Santibanez Gonzalez and Aihua Wang,2020,15,Advanced Engineering Informatics
10.1016/j.aei.2019.101014,An operation synchronization model for distribution center in E-commerce logistics service,Ying Yu and Chenglin Yu and Gangyan Xu and Ray Y. Zhong and George Q. Huang,2020,13,Advanced Engineering Informatics
10.1016/j.aei.2020.101053,A global supply chain risk management framework: An application of text-mining to identify region-specific supply chain risks,Chih-Yuan Chu and Kijung Park and Gül E. Kremer,2020,42,Advanced Engineering Informatics
10.1016/j.aei.2009.06.006,The Analytical Hierarchy Process for contaminated land management,A. Bello-Dambatta and R. Farmani and A.A. Javadi and B.M. Evans,2009,30,Advanced Engineering Informatics
10.1016/j.aei.2012.05.001,Development of user interface for tele-operated cranes,Hung-Lin Chi and Yi-Chen Chen and Shih-Chung Kang and Shang-Hsien Hsieh,2012,51,Advanced Engineering Informatics
10.1016/j.aei.2012.02.008,Knowledge based engineering to support complex product design,Gianfranco La Rocca and Michel van Tooren,2012,11,Advanced Engineering Informatics
10.1016/j.aei.2015.04.005,Applying artificial immune systems to collaborative filtering for movie recommendation,Meng-Hui Chen and Chin-Hung Teng and Pei-Chann Chang,2015,56,Advanced Engineering Informatics
10.1016/j.aei.2004.08.001,Robust performance degradation assessment methods for enhanced rolling element bearing prognostics,Hai Qiu and Jay Lee and Jing Lin and Gang Yu,2003,315,Advanced Engineering Informatics
10.1016/j.aei.2014.08.001,Simulation-based heuristic method for container supply chain network optimization,Junliang He and Youfang Huang and Daofang Chang,2015,39,Advanced Engineering Informatics
10.1016/j.aei.2020.101094,Do you need a blockchain in construction? Use case categories and decision framework for DLT design options,Jens J. Hunhevicz and Daniel M. Hall,2020,84,Advanced Engineering Informatics
10.1016/j.aei.2020.101159,CRAFT: Comprehensive Resilience Assessment Framework for Transportation Systems in Urban Areas,Eyuphan Koc and Barbaros Cetiner and Adam Rose and Lucio Soibelman and Ertugrul Taciroglu and Dan Wei,2020,14,Advanced Engineering Informatics
10.1016/j.aei.2011.05.001,Berth allocation planning in Seville inland port by simulation and optimisation,Carlos Arango and Pablo Cortés and Jesús Muñuzuri and Luis Onieva,2011,47,Advanced Engineering Informatics
10.1016/j.aei.2005.04.003,e-Forensics steganography system for secret information retrieval,Vidyasagar M. Potdar and Muhammad A. Khan and Elizabeth Chang and Mihaela Ulieru and Paul R. Worthington,2005,10,Advanced Engineering Informatics
10.1016/j.aei.2021.101254,Competitive substitution and technological diffusion for semiconductor foundry firms,Chih-Hsuan Wang and Hsuan-Chen Lin,2021,2,Advanced Engineering Informatics
10.1016/s1474-0346(02)00008-3,A comparison of Kernel methods for instantiating case based reasoning systems,Colin Fyfe and Juan Corchado,2002,25,Advanced Engineering Informatics
10.1016/j.aei.2018.06.003,Enhanced predictive modelling process of broadband services adoption based on time series data,Višnja Križanović and Drago Žagar and Krešimir Grgić and Mario Vranješ,2018,2,Advanced Engineering Informatics
10.1016/j.aei.2011.05.002,An ontology based approach for operational process modeling,Ri Hai and Manfred Theißen and Wolfgang Marquardt,2011,22,Advanced Engineering Informatics
10.1016/j.aei.2008.04.001,Retrieving 3D CAD model by freehand sketches for design reuse,Jiale Wang and Yuanjun He and Haishan Tian and Hongming Cai,2008,20,Advanced Engineering Informatics
10.1016/j.aei.2011.08.005,Quality assessment of coupled civil engineering applications,Toni Fröbel and Berthold Firmenich and Christian Koch,2011,7,Advanced Engineering Informatics
10.1016/j.aei.2011.06.003,Engineering informatics in port operations and logistics,Chun-Hsien Chen and Wei Yan,2011,3,Advanced Engineering Informatics
10.1016/j.aei.2009.11.002,Editorial,Tetsuo Tomiyama and Ian Smith,2010,0,Advanced Engineering Informatics
10.1016/s1474-0346(11)00027-9,Contents continued,,2011,0,Advanced Engineering Informatics
10.1016/s1474-0346(15)00012-9,Thanks to Reviewers 2014,,2015,0,Advanced Engineering Informatics
