DOI,Título,Autores,Año,Citas,Revista
10.1613/jair.5225,On Hash-Based Work Distribution Methods for Parallel Best-First Search,Yuu Jinnai and Alex Fukunaga,2018,3,Journal of Artificial Intelligence Research
10.1613/jair.3021,Automatic Induction of Bellman-Error Features for Probabilistic Planning,J. Wu and R. Givan,2018,3,Journal of Artificial Intelligence Research
10.1613/jair.2540,A Rigorously Bayesian Beam Model and an Adaptive Full Scan Model for Range Finders in Dynamic Environments,T. De Laet and J. De Schutter and H. Bruyninckx,2018,3,Journal of Artificial Intelligence Research
10.1613/jair.1.13009,Reasoning with PCP-Nets,Cristina Cornelio and Judy Goldsmith and Umberto Grandi and Nicholas Mattei and Francesca Rossi and K. Brent Venable,2021,0,Journal of Artificial Intelligence Research
10.1613/jair.1134,On Polynomial Sized MDP Succinct Policies,P. Liberatore,2018,1,Journal of Artificial Intelligence Research
10.1613/jair.1.13610,A Metric Space for Point Process Excitations,Myrl G. Marmarelis and Greg Ver Steeg and Aram Galstyan,2022,0,Journal of Artificial Intelligence Research
10.1613/jair.1.13233,Marginal Distance and Hilbert-Schmidt Covariances-Based Independence Tests for Multivariate Functional Data,Mirosław Krzyśko and Łukasz Smaga and Piotr Kokoszka,2022,0,Journal of Artificial Intelligence Research
10.1613/jair.4136,An Empirical Evaluation of Ranking Measures With Respect to Robustness to Noise,D. Berrar,2018,6,Journal of Artificial Intelligence Research
10.1613/jair.1.13544,Path Counting for Grid-Based Navigation,Rhys Goldstein and Kean Walmsley and Jacobo Bibliowicz and Alexander Tessier and Simon Breslav and Azam Khan,2022,0,Journal of Artificial Intelligence Research
10.1613/jair.1.13047,Flexible Bayesian Nonlinear Model Configuration,Aliaksandr Hubin and Geir Storvik and Florian Frommlet,2021,0,Journal of Artificial Intelligence Research
10.1613/jair.1.12839,Set-to-Sequence Methods in Machine Learning: A Review,Mateusz Jurewicz and Leon Derczynski,2021,0,Journal of Artificial Intelligence Research
10.1613/jair.1.11524,REBA: A Refinement-Based Architecture for Knowledge Representation and Reasoning in Robotics,Mohan Sridharan and Michael Gelfond and Shiqi Zhang and Jeremy Wyatt,2019,21,Journal of Artificial Intelligence Research
10.1613/jair.1.12190,Adaptive Stress Testing: Finding Likely Failure Events with Reinforcement Learning,Ritchie Lee and Ole J. Mengshoel and Anshu Saksena and Ryan W. Gardner and Daniel Genin and Joshua Silbermann and Michael Owen and Mykel J. Kochenderfer,2020,9,Journal of Artificial Intelligence Research
10.1613/jair.3327,The Opposite of Smoothing: A Language Model Approach to Ranking Query-Specific Document Clusters,O. Kurland and E. Krikon,2018,10,Journal of Artificial Intelligence Research
10.1613/jair.1.11924,The Effects of Experience on Deception in Human-Agent Negotiation,Johnathan Mell and Gale Lucas and Sharon Mozgai and Jonathan Gratch,2021,5,Journal of Artificial Intelligence Research
10.1613/jair.1.12136,A Sufficient Statistic for Influence in Structured Multiagent Environments,Frans Oliehoek and Stefan Witwicki and Leslie Kaelbling,2021,2,Journal of Artificial Intelligence Research
10.1613/jair.5321,Fact-Alternating Mutex Groups for Classical Planning,Daniel Fišer and Antonín Komenda,2018,0,Journal of Artificial Intelligence Research
10.1613/jair.1.12278,"Cost-optimal Planning, Delete Relaxation, Approximability, and Heuristics",Christer Bäckström and Peter Jonsson and Sebastian Ordyniak,2021,0,Journal of Artificial Intelligence Research
10.1613/jair.5736,Symbol Grounding Association in Multimodal Sequences with Missing Elements,Federico Raue and Andreas Dengel and Thomas M. Breuel and Marcus Liwicki,2018,0,Journal of Artificial Intelligence Research
10.1613/jair.1.11864,The Parameterized Complexity of Motion Planning for Snake-Like Robots,Siddharth Gupta and Guy Sa'ar and Meirav Zehavi,2020,2,Journal of Artificial Intelligence Research
10.1613/jair.3651,The Tractability of CSP Classes Defined by Forbidden Patterns,D. A. Cohen and M. C. Cooper and P. Creed and D. Marx and A. Z. Salamon,2018,11,Journal of Artificial Intelligence Research
10.1613/jair.4623,Optimally Solving Dec-POMDPs as Continuous-State MDPs,Jilles Steeve Dibangoye and Christopher Amato and Olivier Buffet and François Charpillet,2018,21,Journal of Artificial Intelligence Research
10.1613/jair.1.11494,A Coupled Operational Semantics for Goals and Commitments,Pankaj R. Telang and Munindar P. Singh and Neil Yorke-Smith,2019,10,Journal of Artificial Intelligence Research
10.1613/jair.1497,Solving Transition Independent Decentralized Markov Decision Processes,R. Becker and S. Zilberstein and V. Lesser and C. V. Goldman,2018,65,Journal of Artificial Intelligence Research
10.1613/jair.1.11453,Conditional Simple Temporal Networks with Uncertainty and Resources,Carlo Combi and Roberto Posenato and Luca Viganò and Matteo Zavatteri,2019,8,Journal of Artificial Intelligence Research
10.1613/jair.5308,Dynamic Repositioning to Reduce Lost Demand in Bike Sharing Systems,Supriyo Ghosh and Pradeep Varakantham and Yossiri Adulyasak and Patrick Jaillet,2018,95,Journal of Artificial Intelligence Research
