DOI,Título,Autores,Año,Citas,Revista
10.1007/s10710-013-9196-7,Genetic Programming and Emergence,Wolfgang Banzhaf,2014,10,Genetic Programming and Evolvable Machines
10.1007/s10710-023-09450-6,A new hybrid method of Evolutionary-Numerical algorithms to solve ODEs arising in physics and engineering,S. R. Mirshafaei and H. Saberi Najafi and E. khaleghi and A. H. Refahi Sheikhani,2023,0,Genetic Programming and Evolvable Machines
10.1023/a:1010014314078,n.m.,Helen E. Johnson and Richard J. Gilbert and Michael K. Winson and Royston Goodacre and Aileen R. Smith and Jem J. Rowland and Michael A. Hall and Douglas B. Kell,2000,42,Genetic Programming and Evolvable Machines
10.1007/s10710-009-9089-y,Distributed differential evolution with explorative–exploitative population families,Matthieu Weber and Ferrante Neri and Ville Tirronen,2009,79,Genetic Programming and Evolvable Machines
10.1007/s10710-018-9340-5,On the scalability of evolvable hardware architectures: comparison of systolic array and Cartesian genetic programming,Javier Mora and Rubén Salvador and Eduardo de la Torre,2019,5,Genetic Programming and Evolvable Machines
10.1007/s10710-007-9048-4,Interactive evolution for cochlear implants fitting,Pierrick Legrand and Claire Bourgeois-Republique and Vincent Péan and Esther Harboun-Cohen and Jacques Levy-Vehel and Bruno Frachet and Evelyne Lutton and Pierre Collet,2007,13,Genetic Programming and Evolvable Machines
10.1007/s10710-011-9148-z,Software review: the ECJ toolkit,David R. White,2012,54,Genetic Programming and Evolvable Machines
10.1007/s10710-020-09387-0,Benchmarking state-of-the-art symbolic regression algorithms,Jan Žegklitz and Petr Pošík,2021,16,Genetic Programming and Evolvable Machines
10.1007/s10710-010-9124-z,Eureqa: software review,Renáta Dubčáková,2011,58,Genetic Programming and Evolvable Machines
10.1023/a:1010024515191,n.m.,W. B. Langdon,2000,101,Genetic Programming and Evolvable Machines
10.1007/s10710-016-9273-9,Genetic improvement of GPU software,William B. Langdon and Brian Yee Hong Lam and Marc Modat and Justyna Petke and Mark Harman,2017,21,Genetic Programming and Evolvable Machines
10.1007/s10710-018-9338-z,Automated discovery of test statistics using genetic programming,Jason H. Moore and Randal S. Olson and Yong Chen and Moshe Sipper,2019,3,Genetic Programming and Evolvable Machines
10.1023/a:1020984725014,n.m.,Krzysztof Krawiec,2002,122,Genetic Programming and Evolvable Machines
10.1007/s10710-015-9241-9,A learning automata-based memetic algorithm,M. Rezapoor Mirsaleh and M. R. Meybodi,2015,10,Genetic Programming and Evolvable Machines
10.1007/s10710-006-7003-4,Intelligent Bioinformatics: The Application of Artificial Intelligence Techniques to Bioinformatics Problems,Steven J. Barrett,2006,0,Genetic Programming and Evolvable Machines
10.1007/s10710-015-9242-8,Controlling code growth by dynamically shaping the genotype size distribution,Marc-André Gardner and Christian Gagné and Marc Parizeau,2015,3,Genetic Programming and Evolvable Machines
10.1007/s10710-005-2986-9,Molecular Computing,,2005,1,Genetic Programming and Evolvable Machines
10.1007/s10710-007-9033-y,"Compositional evolution: the impact of sex, symbiosis and modularity on the gradualist framework of evolution",Róbert Ványi,2008,0,Genetic Programming and Evolvable Machines
10.1007/s10710-017-9300-5,Optimizing agents with genetic programming: an evaluation of hyper-heuristics in dynamic real-time logistics,Rinde R. S. van Lon and Juergen Branke and Tom Holvoet,2018,18,Genetic Programming and Evolvable Machines
10.1007/s10710-006-9013-7,Inverse multi-objective robust evolutionary design,Dudy Lim and Yew-Soon Ong and Yaochu Jin and Bernhard Sendhoff and Bu Sung Lee,2006,32,Genetic Programming and Evolvable Machines
10.1007/s10710-021-09417-5,"Relationships between parent selection methods, looping constructs, and success rate in genetic programming",Anil Kumar Saini and Lee Spector,2021,0,Genetic Programming and Evolvable Machines
10.1023/a:1017283000170,n.m.,,2000,1,Genetic Programming and Evolvable Machines
10.1007/s10710-010-9107-0,Autonomous experimental design optimization of a flapping wing,Markus Olhofer and Dilyana Yankulova and Bernhard Sendhoff,2011,4,Genetic Programming and Evolvable Machines
10.1007/s10710-017-9305-0,Cooperative evolutionary heterogeneous simulated annealing algorithm for google machine reassignment problem,Ayad Turky and Nasser R. Sabar and Andy Song,2018,5,Genetic Programming and Evolvable Machines
10.1007/s10710-014-9227-z,Driving as a human: a track learning based adaptable architecture for a car racing controller,Jan Quadflieg and Mike Preuss and Günter Rudolph,2014,3,Genetic Programming and Evolvable Machines
10.1007/s10710-017-9303-2,Software review: CGP-Library,Emerson Carlos Pedrino and Paulo Cesar Donizeti Paris and Denis Pereira de Lima and Valentin Obac Roda,2017,0,Genetic Programming and Evolvable Machines
10.1007/s10710-020-09393-2,Fuzzy cognitive maps for decision-making in dynamic environments,Tomas Nachazel,2021,2,Genetic Programming and Evolvable Machines
10.1007/s10710-013-9204-y,Wolfgang Banzhaf: Genetic programming and emergence,Peter A. Whigham,2014,1,Genetic Programming and Evolvable Machines
10.1007/s10710-010-9123-0,"Erratum to: Dario Floreano and Claudio Mattiussi: Bio-inspired artificial intelligence: theories, methods, and technologies",Ivan Garibay,2011,0,Genetic Programming and Evolvable Machines
10.1007/s10710-014-9238-9,A study on Koza’s performance measures,David F. Barrero and Bonifacio Castaño and María D. R-Moreno and David Camacho,2015,1,Genetic Programming and Evolvable Machines
10.1007/s10710-007-9029-7,"Motility, mixing, and multicellularity",Cristian A. Solari and John O. Kessler and Raymond E. Goldstein,2007,17,Genetic Programming and Evolvable Machines
10.1007/s10710-008-9056-z,Cyclic metamorphic memory for cellular bio-inspired electronic systems,M. Samie and E. Farjah and G. Dragffy,2008,4,Genetic Programming and Evolvable Machines
10.1007/s10710-012-9161-x,A genetic programming approach to the evolution of brain–computer interfaces for 2-D mouse–pointer control,Riccardo Poli and Mathew Salvaris and Caterina Cinel,2012,2,Genetic Programming and Evolvable Machines
10.1023/a:1020945110902,n.m.,Lee Spector,2002,1,Genetic Programming and Evolvable Machines
10.1007/s10710-007-9049-3,Environmental effects on the coevolution of pursuit and evasion strategies,Joc Cing Tay and Cheun Hou Tng and Chee Siong Chan,2008,2,Genetic Programming and Evolvable Machines
10.1007/s10710-012-9176-3,Improving analytical models of circular concrete columns with genetic programming polynomials,Hsing-Chih Tsai and Chan-Ping Pan,2013,3,Genetic Programming and Evolvable Machines
10.1007/s10710-014-9223-3,Evolvability and robustness in artificial evolving systems: three perturbations,Lee Altenberg,2014,1,Genetic Programming and Evolvable Machines
10.1007/s10710-006-9019-1,Evolutionary morphogenesis for multi-cellular systems,Daniel Roggen and Diego Federici and Dario Floreano,2007,26,Genetic Programming and Evolvable Machines
10.1007/s10710-019-09342-8,Vector quantization using the improved differential evolution algorithm for image compression,Sayan Nag,2019,9,Genetic Programming and Evolvable Machines
10.1007/s10710-022-09446-8,Benchmarking ensemble genetic programming with a linked list external memory on scalable partially observable tasks,Mihyar Al Masalma and Malcolm Heywood,2022,0,Genetic Programming and Evolvable Machines
10.1007/s10710-009-9088-z,"Natalio Krasnogor, Steve Gustafson, David A. Pelta, and Jose L. Verdegay (eds): Systems self-assembly: multidisciplinary snapshots",Navneet Bhalla,2009,0,Genetic Programming and Evolvable Machines
10.1023/a:1017427619473,n.m.,,2002,0,Genetic Programming and Evolvable Machines
10.1007/s10710-013-9199-4,Emergence in genetic programming,Anikó Ekárt,2014,1,Genetic Programming and Evolvable Machines
10.1007/s10710-008-9077-7,Editorial introduction,Lee Spector,2009,0,Genetic Programming and Evolvable Machines
10.1007/s10710-017-9315-y,Evolution of shared grammars for describing simulated spatial scenes with grammatical evolution,Jack Mario Mingo and Ricardo Aler,2018,1,Genetic Programming and Evolvable Machines
10.1007/s10710-009-9095-0,"Michael Affenzeller, Stefan Wagner, Stephan Winkler and Andreas Beham: Genetic algorithms and genetic programming modern concepts and practical applications",Gisele L. Pappa,2010,0,Genetic Programming and Evolvable Machines
10.1023/a:1010022700219,n.m.,Garrison W. Greenwood,2001,1,Genetic Programming and Evolvable Machines
10.1007/s10710-006-7008-z,Introducing lateral thinking in search engines,Yann Landrin-Schweitzer and Pierre Collet and Evelyne Lutton,2006,8,Genetic Programming and Evolvable Machines
10.1023/a:1010066515240,n.m.,C. R. Stephens and J. Mora Vargas,2001,6,Genetic Programming and Evolvable Machines
10.1007/s10710-013-9208-7,Anne Auger and Benjamin Doerr (eds): Theory of randomized search heuristics: foundations and recent developments,Elena Popovici,2014,2,Genetic Programming and Evolvable Machines
10.1023/a:1011953410319,n.m.,Keith L. Downing,2001,19,Genetic Programming and Evolvable Machines
10.1007/s10710-008-9058-x,Introduction to Evolvable Hardware: A Practical Guide for Designing Self-Adaptive Systems,Antonio Mesquita,2008,1,Genetic Programming and Evolvable Machines
10.1007/s10710-010-9119-9,"Gisele L. Pappa, Alex Freitas: Automating the design of data mining algorithms, an evolutionary computation approach",John Woodward,2011,0,Genetic Programming and Evolvable Machines
10.1007/s10710-005-7581-6,Book Review: Evolutionary Computation in Bioinformatics,Michael L. Raymer,2005,1,Genetic Programming and Evolvable Machines
10.1007/s10710-006-7015-0,Introduction,Wolfgang Banzhaf,2006,0,Genetic Programming and Evolvable Machines
10.1007/s10710-017-9311-2,"Gustavo Olague: Evolutionary computer vision, the first footprints",Evelyne Lutton,2017,1,Genetic Programming and Evolvable Machines
10.1007/s10710-020-09390-5,Stock selection heuristics for performing frequent intraday trading with genetic programming,Alexander Loginov and Malcolm Heywood and Garnett Wilson,2021,1,Genetic Programming and Evolvable Machines
10.1007/s10710-020-09385-2,Special issue on highlights of genetic programming 2019 events,Ting Hu and Miguel Nicolau and Lukas Sekanina,2020,0,Genetic Programming and Evolvable Machines
10.1023/b:genp.0000023689.70987.6a,Evolutionary Adaptation of Nonlinear Dynamical Systems in Computational Neuroscience,Stefan Schneider and Christian Igel and Christian Klaes and Hubert R. Dinse and Jan C. Wiemer,2004,6,Genetic Programming and Evolvable Machines
10.1007/s10710-007-9052-8,Sporadic model building for efficiency enhancement of the hierarchical BOA,Martin Pelikan and Kumara Sastry and David E. Goldberg,2008,22,Genetic Programming and Evolvable Machines
10.1023/a:1020941026832,n.m.,Daryl Essam,2002,2,Genetic Programming and Evolvable Machines
10.1007/s10710-011-9152-3,Evolving controllers for high-level applications on a service robot: a case study with exhibition visitor flow control,Alex Fukunaga and Hideru Hiruma and Kazuki Komiya and Hitoshi Iba,2012,6,Genetic Programming and Evolvable Machines
10.1007/s10710-013-9193-x,Thomas Jansen: Analyzing Evolutionary Algorithms: The Computer Science Perspective,Andrew M. Sutton,2013,1,Genetic Programming and Evolvable Machines
10.1007/s10710-011-9138-1,Introduction: special issue on evolvable hardware challenges,Pauline C. Haddow,2011,0,Genetic Programming and Evolvable Machines
10.1007/s10710-007-9046-6,Evolutionary dynamics for the spatial Moran process,P. A. Whigham and Grant Dick,2008,15,Genetic Programming and Evolvable Machines
10.1007/s10710-016-9267-7,Gusz Eiben and Jim Smith (Eds): Introduction to evolutionary computing,Jeffrey L. Popyack,2016,0,Genetic Programming and Evolvable Machines
10.1007/s10710-008-9073-y,"Riccardo Poli, William B. Langdon, Nicholas F. McPhee: A Field Guide to Genetic Programming",Michael O’Neill,2009,15,Genetic Programming and Evolvable Machines
10.1007/s10710-016-9284-6,Paul Rendell: Turing machine universality of the Game of Life,Moshe Sipper,2017,1,Genetic Programming and Evolvable Machines
10.1007/s10710-016-9271-y,"Wolfgang Banzhaf and Lidia Yamamoto: Artificial Chemistries, MIT Press, 2015",Kyle I. S. Harrington,2016,0,Genetic Programming and Evolvable Machines
10.1007/s10710-020-09386-1,GP+EM 20th anniversary editorial,Nicholas Freitag McPhee and William B. Langdon,2020,0,Genetic Programming and Evolvable Machines
10.1007/s10710-016-9283-7,Krzysztof Krawiec: Behavioral program synthesis with genetic programming,Raja Muhammad Atif Azad,2017,0,Genetic Programming and Evolvable Machines
10.1007/s10710-022-09429-9,Complexity and aesthetics in generative and evolutionary art,Jon McCormack and Camilo Cruz Gambardella,2022,0,Genetic Programming and Evolvable Machines
10.1023/a:1012930922211,n.m.,Timothy G.W. Gordon,2001,2,Genetic Programming and Evolvable Machines
10.1007/s10710-006-9007-5,Shortcomings with using edge encodings to represent graph structures,Gregory S. Hornby,2006,3,Genetic Programming and Evolvable Machines
10.1007/s10710-019-09352-6,GP-based methods for domain adaptation: using brain decoding across subjects as a test-case,Roberto Santana and Luis Marti and Mengjie Zhang,2019,4,Genetic Programming and Evolvable Machines
10.1007/s10710-007-9030-1,A note on the variance of rank-based selection strategies for genetic algorithms and genetic programming,Artem Sokolov and Darrell Whitley and Andre’ da Motta Salles Barreto,2007,14,Genetic Programming and Evolvable Machines
10.1007/s10710-011-9155-0,Editorial introduction,Lee Spector,2012,0,Genetic Programming and Evolvable Machines
10.1007/s10710-017-9292-1,"Evolutionary algorithms and synthetic biology for directed evolution: commentary on “on the mapping of genotype to phenotype in evolutionary algorithms” by Peter A. Whigham, Grant Dick, and James Maclaurin",Douglas B. Kell,2017,3,Genetic Programming and Evolvable Machines
10.1007/s10710-006-9021-7,"Cellular Automaton Modeling of Biological Pattern Formation: Characterization, Applications, and Analysis Authors: Andreas Deutsch and Sabine Dormann, Birkhäuser, 2005, XXVI, 334 p., 131 illus., Hardcover. ISBN:0-8176-4281-1, List Price: $89.95",Torbjörn Lundh,2007,4,Genetic Programming and Evolvable Machines
