DOI,Título,Autores,Año,Citas,Revista
10.14311/nnw.2019.29.002,SOM IN HILBERT SPACE,Jakub Snor and Jaromír Kukal and Quang Van Tran,2019,0,Neural Network World
10.14311/nnw.2017.27.022,EFFICIENT METHODS OF AUTOMATIC CALIBRATION FOR RAINFALL-RUNOFF MODELLING IN THE FLOREON&lt;sup&gt;+&lt;/sup&gt; SYSTEM,Matyáš Theuer and Radim Vavřík and Vít Vondrák and Štěpán Kuchař and Boris Šír and Antonio Portero,2017,0,Neural Network World
10.14311/nnw.2011.21.019,SMOOTHING DECISION BOUNDARIES TO AVOID OVERFITTING IN NEURAL NETWORK TRAINING,Khalil El Hindi and Mousa Al-Akhras,2014,11,Neural Network World
10.14311/nnw.2013.23.011,AN EFFICIENT KOHONEN-FUZZY NEURAL NETWORK BASED ABNORMAL RETINAL IMAGE CLASSIFICATION SYSTEM,J. Anitha and D. Jude Hemanth,2014,6,Neural Network World
10.14311/nnw.2016.26.001,NOVEL STOCHASTIC STABILITY CONDITIONS OF FUZZY NEURAL NETWORKS WITH MARKOVIAN JUMPING PARAMETERS UNDER IMPULSIVE PERTURBATIONS,Yue Zhang and Cheng-De Zheng,2016,0,Neural Network World
10.14311/nnw.2012.22.006,MODELING UTTERANCE-DRIVEN VISUAL ATTENTION DURING SITUATED COMPREHENSION,Ján Švantner and Igor Farkaš and Matthew Crocker,2014,0,Neural Network World
10.14311/nnw.2018.28.007,GENETIC PROGRAMMING WITH EITHER STOCHASTIC OR DETERMINISTIC CONSTANT EVALUATION,Vladimír Hlaváč,2018,1,Neural Network World
10.14311/nnw.2014.24.010,NEURAL TISSUE RESPONSE TO IMPACT - NUMERICAL STUDY OF WAVE PROPAGATION AT LEVEL OF NEURAL CELLS,Jiří Hozman and Josef Bradáč and Jan Kovanda,2014,0,Neural Network World
10.14311/nnw.2012.22.032,SPEECH DISORDER ANALYSIS USING MATCHING PURSUIT AND KOHONEN SELF-ORGANIZING MAPS,Marek Bártů,2014,0,Neural Network World
10.14311/nnw.2015.25.009,MANIFOLD LEARNING AND VISUALIZATION BASED ON DYNAMIC SELF-ORGANIZING MAP,Chao Shao and Chunhong Wan and Haitao Hu,2015,2,Neural Network World
10.14311/nnw.2018.28.002,DISCRIMINATION BETWEEN ALZHEIMER'S DISEASE AND AMYOTROPHIC LATERAL SCLEROSIS VIA AFFINE INVARIANT SPHERICAL HARMONICS ANALYSIS OF SPECT IMAGES,Kateřina Horaisová and Julie Dudasová and Jaromír Kukal and Robert Rusina and Radoslav Matěj and Marie Buncová,2018,0,Neural Network World
10.14311/nnw.2015.25.033,A NEW SPARSE LOW-RANK MATRIX DECOMPOSITION METHOD AND ITS APPLICATION ON TRAIN PASSENGER ABNORMAL ACTION IDENTIFICATION,Ye Zhang and Guoqiang Cai and Jian Sun and Yatao Wang and Jianxiao Chen,2016,0,Neural Network World
10.14311/nnw.2012.22.020,ADDING DECAYING SELF-FEEDBACK CONTINUOUS HOPFIELD NEURAL NETWORK CONVERGENCE ANALYSIS IN THE HYPER-CUBE SPACE,Chunguo Fei and Baili Su,2014,0,Neural Network World
10.14311/nnw.2014.24.023,DESIGN OF ACTIVE HEAT DISSIPATION SYSTEM FOR ADAPTIVE WAVELET NEURAL NETWORK CONTROL,Yen-Bin Chen and Yung-Lung Lee and Shou-Jen Hsu and Yi-wei Chen,2014,0,Neural Network World
10.14311/nnw.2018.28.003,AN EFFICIENT HYBRID MACHINE LEARNING METHOD FOR TIME SERIES STOCK MARKET FORECASTING,Omid Mahdi Ebadati E. and Mohammad Mortazavi T.,2018,15,Neural Network World
10.14311/nnw.2013.23.006,ON POSITIONED ECO-GRAMMAR SYSTEMS AND PURE GRAMMARS OF TYPE 0,Miroslav Langer and Alice Kelemenová,2014,0,Neural Network World
10.14311/nnw.2016.26.014,POSSIBILISTIC LVQ NEURAL NETWORK – AN APPLICATION TO CHILDHOOD AUTISM GRADING,C. S. Kanimozhiselvi and Anju Pratap,2016,1,Neural Network World
10.14311/nnw.2017.27.028,UPDATING BAYESIAN NETWORKS USING CROWDS,Himangshu Sarma and Arun Baran Samaddar and Robert Porzel and Jan D. Smeddinck and Rainer Malaka,2017,0,Neural Network World
10.14311/nnw.2013.23.008,APPLICATION OF NEURAL NETWORK MODEL FOR PARAMETERS IDENTIFICATION OF NON-LINEAR DYNAMIC SYSTEM,D. Balara and Jaroslav Timko and Jaroslava Žilková,2014,2,Neural Network World
10.14311/nnw.2018.28.026,FLOPPY LOGIC – INSTRUCTIONS FOR USE,Pavel Provinský,2018,0,Neural Network World
10.14311/nnw.2016.26.011,BUS ARRIVAL TIME PREDICTION USING SUPPORT VECTOR MACHINE WITH GENETIC ALGORITHM,Ming Yang and Chao Chen and Lu Wang and Xinxin Yan and Liping Zhou,2016,47,Neural Network World
10.14311/nnw.2013.23.026,SPECTRAL ANALYSIS OF PREDICTIVE ERROR IN ALZHEIMER'S DISEASE DIAGNOSTICS,L. Tylová and J. Kukal and O. Vyšata,2014,2,Neural Network World
