DOI,Título,Autores,Año,Citas,Revista
10.1142/s0218001420540105,Design and Manufacturing of Industrial Products Considering the Principle of Information Graphics,Dong Ming Ye and Qian Wang and Xian Zhou,2020,1,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001419580059,Multi-Level Downsampling of Graph Signals via Improved Maximum Spanning Trees,Xianwei Zheng and Yuan Yan Tang and Jiantao Zhou and Jianjia Pan and Shouzhi Yang and Youfa Li and Patrick S. P. Wang,2019,1,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001420590314,Estimate of Head Posture Based on Coordinate Transformation with MP-MTM-LSTM Network,Yonghui Yang and Chanyuan Wang and Hongbo Jia and Libo Quan,2020,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001418550182,Unified Framework for Moving Object Segmentation from Stationary or Moving Camera based on Multi-frame Homography Constraints,Zhigao Cui and Ke Jiang and Aihua Li and Tao Wang,2018,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001418500027,Continuous Motion Classification and Segmentation Based on Improved Dynamic Time Warping Algorithm,Mingqin Liu and Xiaoguang Zhang and Guiyun Xu,2018,4,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001422550205,Efficient Adaptive Upsampling Module for Real-Time Semantic Segmentation,Xinneng Yang and Yan Wu and Junqiao Zhao and Feilin Liu and Yujun Liao and Yujian Mo,2022,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001422510168,Design of Graph Neural Network Social Recommendation Algorithm Based on Coupling Influence,Wei Qi and Jiaxu Yu and Qiao Liang and Zhenzhen Huang and Zhiou Xu and Haifeng Jiang,2022,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001422590261,Computing the Wide-Band Earth Return Impedance of Submarine Cable Considering Complex Paths,Shuyi Shen and Dong He and Yingjing He and Fan Li and Keping Zhu and Zhuohong Pan,2022,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001420560029,Self-Adapting Patch Strategies for Face Recognition,Zhi-Ming Li and Wen-Juan Li and Jun Wang,2020,5,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001405003909,AN APPROACH TO CASE-BASED MAINTENANCE: SELECTING REPRESENTATIVE CASES,E. C. C. TSANG and X. Z. WANG,2005,2,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001402001708,SPECT IMAGE RECONSTRUCTION USING COMPOUND PRIOR MODELS,ANTONIO LÓPEZ and RAFAEL MOLINA and JAVIER MATEOS and AGGELOS K. KATSAGGELOS,2002,5,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001416500166,Analyzing Data Changes using Mean Shift Clustering,Nir Sharet and Ilan Shimshoni,2016,3,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001412500164,INTUITIONISTIC FUZZY REASONING FOR MULTIPLE TWO-CLASS CLASSIFIERS FUSION,HAI WANG and GANG QIAN and XIANGQIAN FENG,2012,1,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001403002253,FEATURE EXTRACTION OF RADAR MULTIPLE-TARGET ECHOES USING WAVELET PACKET TRANSFORM WITH THE BEST BASES,SHOUYONG WANG and GUANGXI ZHU and YUAN Y. TANG,2003,3,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001407005351,EVOLUTIONARY PROTOTYPING FOR HANDWRITING RECOGNITION,L. P. CORDELLA and C. DE STEFANO and F. FONTANELLA,2007,3,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001421560048,An Improved Quantum-Inspired Gravitational Search Algorithm to Optimize the Facial Features,Yogesh Kumar and Shashi Kant Verma and Sandeep Sharma,2021,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001402001873,ORDER STATISTIC FILTER (OSF): A NOVEL APPROACH TO DOCUMENT ANALYSIS,HONG MA and JIE ZHOU and LI MA and YUAN Y. TANG,2002,1,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001402001733,A SUPERVISED MODIFICATION OF THE HAUSDORFF DISTANCE FOR VISUAL SHAPE CLASSIFICATION,ALBERT PUJOL and JUAN JOSE VILLANUEVA and JOSE LUIS ALBA,2002,6,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001417560158,Efficient and Fast Iris Localization Using Binary Radial Gradient Features for Human–Computer Interaction,Hong-In Kim and Jin-Bum Kim and Rae-Hong Park,2017,3,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001421590229,Urban Land Use Optimal Mathematical Model based on Economic Benefit Maximization,Zhihui Sun and Yiqing Fan,2021,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001414990018,Author Index Volume 28 (2014),,2014,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001409007697,GEOMETRIC AND ALGEBRAIC APPROACHES OF PLANAR STRUCTURE RECOVERY BASED ON PROPERTIES OF DUAL CONIC,LIANG WANG and HONGXUN YAO and SHAOHUI LIU,2009,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001415500202,MLHN: A Hypernetwork Model for Multi-Label Classification,Kai-Wei Sun and Chong Ho Lee and Xiao-Feng Xie,2015,2,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001406004727,"AN INTERACTIVE 3D VISUALIZATION SYSTEM BASED ON PC USING INTEL SIMD, 3D TEXTURING AND THINNING TECHNIQUES",FEINIU YUAN and GUANGXUAN LIAO and WEICHENG FAN and WENHUI LANG and ZHENGMIN LIU,2006,3,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001416600090,Dynamic Small World Network Topology for Particle Swarm Optimization,Qingxue Liu and Barend Jacobus van Wyk and Shengzhi Du and Yanxia Sun,2016,7,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001404003411,ADAPTIVE FEATURE SPACES FOR LAND COVER CLASSIFICATION WITH LIMITED GROUND TRUTH DATA,JOSEPH T. MORGAN and JISOO HAM and MELBA M. CRAWFORD and ALEX HENNEGUELLE and JOYDEEP GHOSH,2004,19,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s021800141959002x,Research on BatSLAM Algorithm for UAV Based on Audio Perceptual Hash Closed-Loop Detection,Mengyuan Chen and Wenchao Hu,2019,3,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001403002897,"COMBINATION, COOPERATION AND SELECTION OF CLASSIFIERS: A STATE OF THE ART",V. GUNES and M. MÉNARD and P. LOONIS and S. PETIT-RENAUD,2003,33,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001420590405,Evaluation and Research on Financial Competitiveness of Innovation-Driven Enterprises Based on Interval Data Mining,Wenwen Lv and Zarina Abdul Salam,2020,3,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001417560110,Optimized Parallel Implementation of Face Detection Based on Embedded Heterogeneous Many-Core Architecture,Fang Gao and Zhangqin Huang and Shulong Wang and Xinrong Ji,2017,5,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001408006922,CLUSTERING QUALITY MEASURES BASED ON COMPARING THE PROXIMITY MATRICES FOR THE MEMBERSHIP VECTORS AND THE OBJECTS,ROELOF K. BROUWER,2008,1,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001417540106,A Novel PDE-Based Single Image Super-Resolution Reconstruction Method,Xiaodong Zhao and Jianzhong Cao and Zuofeng Zhou and Jijiang Huang,2017,6,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001416580015,A New Method of Sound Quality Analysis Based on Design of Experiment,Gangping Tan and Gang Jie and Ming Cao,2016,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001419510091,An Energy Dynamic Control Algorithm Based on Reinforcement Learning for Data Centers,Yao Xiang and Jingling Yuan and Ruiqi Luo and Xian Zhong and Tao Li,2019,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001415560121,Study of Local Matching-Based Facial Recognition Methods Using Thermal Infrared Imagery,Gabriel Hermosilla and Gonzalo Farias and Cesar San Martin and Francisco Gallardo,2015,4,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001411008932,GAS MIXTURE QUANTIFICATION BASED ON HILBERT–HUANG TRANSFORM AND NEURAL NETWORK BY A SINGLE SENSOR,GUANGFEN WEI and WEN AN and ZHILIN ZHU,2011,3,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001418540095,An Image Interpolation Method Based on Weighted Subdivision,Cheng-ming Liu and Hai-bo Pang and Liang-pin Ren and Zhe Zhao and Shu-yan Zhang,2018,2,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001421500051,Contributive Representation-Based Reconstruction for Online 3D Action Recognition,Mohsen Tabejamaat and Hoda Mohammadzade,2021,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s021800141559003x,Document Representation with Statistical Word Senses in Cross-Lingual Document Clustering,Guoyu Tang and Yunqing Xia and Erik Cambria and Peng Jin and Thomas Fang Zheng,2015,6,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001420540269,A New Active Contours Image Segmentation Model Driven by Generalized Mean with Outlier Restoration Achievements,Haider Ali and Amna Shujjahuddin and Lavdie Rada,2020,1,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001403002447,SUPPORT VECTOR LEARNING FOR GENDER CLASSIFICATION USING AUDIO AND VISUAL CUES,L. WALAVALKAR and M. YEASIN and A. NARASIMHAMURTHY and R. SHARMA,2003,18,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001401001167,IMAGE RELATED APPLICATIONS FOR A CORE ALGORITHMS COURSE,DANIEL E. STEVENSON,2001,3,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001404003277,"STRING EDIT DISTANCE, RANDOM WALKS AND GRAPH MATCHING",ANTONIO ROBLES-KELLY and EDWIN R. HANCOCK,2004,33,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001408006065,EDITORIAL,XIZHAO WANG and YUANYAN TANG and DANIEL YEUNG,2008,21,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001406005186,NEAREST NEIGHBOR DISCRIMINANT ANALYSIS,XIPENG QIU and LIDE WU,2006,14,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001419500101,Online EMD-Wavelet Method for Flutter Test Excited by Atmospheric Turbulence,Hua Zheng and Junhao Liu and Shiqiang Duan,2019,1,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s021800142150004x,Small Moving Target Recognition in Star Image with TRM,Yun Du and Desheng Wen and Guizhong Liu and Shi Qiu,2021,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001417540088,Retinal Vessel Segmentation Combined Two-Dimensional Entropy Method and Double Populations Genetic Algorithm,Li Zhang and Kai-Teng Wu and Tao Zhang,2017,2,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001421590382,Inhibition Effect of Audio-Visual Semantic Interference in Chinese Interface: An ERP Study of Concrete Icons and Chinese Characters,Junkai Shao and Chengqi Xue,2021,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001421010023,35th Anniversary of IJPRAI,Patrick Wang and Xiaoyi Jiang and Frank Shih and Terence Sim,2021,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001400000416,FACE LEARNING USING A SEQUENCE OF IMAGES,ROBERT MARIANI,2000,1,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001422550114,A_CenterNet: Object as a Point by Attention,Xianrang Shi and Yang Su and Yan Ti and Tinglun Song,2022,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001421500403,Association Loss and Self-Discovery Cross-Camera Anchors Detection for Unsupervised Video-Based Person Re-Identification,Xiuhuan Yuan and Hua Han and Li Huang,2021,1,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001421540070,Supervoxel-Based Region Growing Segmentation for Point Cloud Data,Nan Luo and Yuanyuan Jiang and Quan Wang,2021,5,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001419590316,Study on the Modeling Method of Knowledge Base System in Web Environment,Qing Jiang and Zhengxing Xiao and Cuiping Ru and Zhengyong Zhang and Liusan Wang and Rujing Wang and He Huang and Bin Li and Yanxin Yin and Xiaoping Huang,2019,4,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001413500195,CONSTRUCTIVE RECURSIVE DETERMINISTIC PERCEPTRON NEURAL NETWORKS WITH GENETIC ALGORITHMS,DAVID A. ELIZONDO and ROBERT MORRIS and TIM WATSON and BENJAMIN N. PASSOW,2013,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001409007788,AUTHOR INDEX Volume 23 (2009),,2009,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001404003307,WORD-LEVEL OPTICAL FONT RECOGNITION USING TYPOGRAPHICAL FEATURES,SOO H. KIM and HEE K. KWAG and CHING Y. SUEN,2004,4,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001418500283,Star Map Stitching Algorithm Based on Visual Principle,Shi Qiu and Dongmei Zhou and Qiang Guo and Hanlin Qin and Xiang Yan and Jinlong Yang,2018,3,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001421500063,Detection Algorithm of the Shipwreck Target Based on Residual Contour Information,Ke Li and Zhong Liu and Jianbin Lu and Liguo Liu and Nan Qin and Jingxin An,2021,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001421020018,Guest Editorial,Yue Lu and Nicole Vincent and Ching Y. Suen and Patrick S. P. Wang,2021,1,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001417540210,Quadrangulations of Animation Sequence,Ping Du and Changhe Tu,2017,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001408006715,NONLINEAR FEATURE EXTRACTION USING FISHER CRITERION,MATÍAS A. BUSTOS and MANUEL A. DUARTE-MERMOUD and NICOLÁS H. BELTRÁN,2008,3,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001412500206,SIMPLIFICATION OF SUPPORT VECTOR SOLUTIONS USING AN ARTIFICIAL BEE COLONY ALGORITHM,YIHJIA TSAI and JIH PIN YEH,2012,2,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001416560036,Discriminant Sparsity Preserving Analysis for Face Recognition,Ying Wen and Le Zhang and Lili Hou,2016,1,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001421540094,Anisotropic Diffusion Combined with Nonconvex Functional for Noise Image Segmentation,Ming Han and Jing-Qin Wang and Qian Dong and Jing-Tao Wang and Jun-Ying Meng,2021,1,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001408006879,INTEGRITY PROTECTION OF BINARY TEXT DOCUMENT IMAGES BASED ON IMAGE TOPOLOGIES,CHU-HSING LIN and YU-YING LIN and FRODE EIKA SANDNES,2008,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001414550040,HUMAN DETECTION IN VIDEO AND IMAGES — A STATE-OF-THE-ART SURVEY,GURJIT SINGH WALIA and RAJIV KAPOOR,2014,7,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001409007703,A NEW MINIMUM SPANNING TREE-BASED METHOD FOR SHAPE DESCRIPTION AND MATCHING WORKING IN DISCRETE COSINE SPACE,PATRICK FRANCO and JEAN-MARC OGIER and PIERRE LOONIS and RÉMY MULLOT,2009,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001411008907,RESEARCH ON ATTRIBUTE-BASED TRUST ELEVATION PROBLEMS IN P2P ENVIRONMENT,ZHENG-TAO JIANG and DEBIN ZOU and YAO-QIU FENG,2011,1,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s021800141956010x,Support Vector Machine Optimized Using the Improved Fish Swarm Optimization Algorithm and Its Application to Face Recognition,Wenqiu Zhu and Haixing Bao and Zhigao Zeng and Zhiqiang Wen and Yanhui Zhu and Huazheng Xiang,2019,6,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001420590338,Personalized Knowledge Recommendation Based on Knowledge Graph in Petroleum Exploration and Development,Gang Huang and Man Yuan and Chun-Sheng Li and Yong-he Wei,2020,3,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001419580084,EEG Signal Processing Based on Genetic Algorithm for Extracting Mixed Features,Yanping Li and Linyan Wu and Tao Wang and Nuo Gao and Qi Wang,2019,5,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001414550064,ACTIVE CONTOURS DRIVEN BY LOCAL INTENSITY AND LOCAL GRADIENT FITTING ENERGIES,JIANJUN YUAN and JIANJUN WANG and LIPEI LIU,2014,4,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s021800140400337x,KNOWLEDGE-BASED SCENE EXPLORATION USING COMPUTER VISION AND LEARNED ANALYSIS STRATEGIES,U. AHLRICHS and D. PAULUS and H. NIEMANN,2004,2,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001420590247,The Portrait Depiction of the Market Members Based on Data Mining,Jinlan Guan and Cuifang Tang and Jiequan Ou,2020,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001408006521,EFFECT OF NOISE AND SOURCE ILLUMINATION ON 3D SHAPE RECOVERY,AAMIR SAEED MALIK and TAE-SUN CHOI,2008,18,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001409007624,ROBUST OBJECT TRACKING USING JOINT COLOR-TEXTURE HISTOGRAM,JIFENG NING and LEI ZHANG and DAVID ZHANG and CHENGKE WU,2009,155,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001405004290,CONTENT-BASED AUDIO RETRIEVAL BASED ON GABOR WAVELET FILTERING,RUEI-SHIANG LIN and LING-HWEI CHEN,2005,1,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001401001209,"VISUAL INTERFACES TO COMPUTERS: A SYSTEMS-ORIENTED FIRST COURSE IN RELIABLE CONTROL VIA IMAGERY (""VISUAL INTERFACES"")",JOHN R. KENDER,2001,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001419500204,Detection of Moldy Cores in Apples with Near-Infrared Transmission Spectroscopy Based on Wavelet and BP Network,Qiu-Xia Hu and Jie Tian and Yong Fang,2019,1,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001407005454,WEB SERVICES USER MODEL SERVER PERFORMING DECISION MAKING,KATERINA KABASSI and MARIA VIRVOU and GEORGE A. TSIHRINTZIS,2007,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001418550108,"An Automated Vision System for Vehicle License Plate Localization, Segmentation in Real Life Scene",Bei Chen and Wenlun Cao and Yuyao He,2018,2,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001402001654,EDITORIAL,J. S. SÁNCHEZ and F. PLA,2002,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001416550041,HCNN: A Neural Network Model for Combining Local and Global Features Towards Human-Like Classification,Tielin Zhang and Yi Zeng and Bo Xu,2016,14,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001409006977,FACE DETECTION FROM GREYSCALE IMAGES USING DETAILS FROM CATEGORIZED WAVELET COEFFICIENTS AS FEATURES FOR A DYNAMIC SUPERVISED FORWARD PROPAGATION NETWORK,LEE SENG YEONG and LI-MINN ANG and KING HANN LIM and KAH PHOOI SENG,2009,1,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001404003034,HUMAN-CENTERED MULTIAGENT DISTRIBUTED ARCHITECTURE FOR KNOWLEDGE ENGINEERING OF IMAGE PROCESSING APPLICATIONS,R. KHOSLA and C. LAI and Y. MITSUKURA,2004,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s021800141755014x,Image Matching Optimization Based on Taguchi Method and Adaptive Spatial Clustering with SIFT Features,Yuan Xu and Hehui Lu and Defu Zhou and Jiongbin Zheng and Jianguo Zhang,2017,4,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001414590083,AN UNBIASED BI-OBJECTIVE OPTIMIZATION MODEL AND ALGORITHM FOR CONSTRAINED OPTIMIZATION,NING DONG and YUPING WANG,2014,7,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001419500228,Combinatorial Detection Algorithm for Copy Number Variations Using High-throughput Sequencing Reads,Hai Yang and Daming Zhu,2019,0,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001416590175,On-Line Handy Handwriting Chinese Characters Input for Non-Chinese Speakers Based on Wavelet Neural Network,Tongcheng Huang and Siyang Zhang and Xu Duan and Ronglong Liang,2016,2,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001401001416,UNSUPERVISED TEXTURE SEGMENTATION BY DETERMINING THE INTERIOR OF TEXTURE REGIONS BASED ON WAVELET TRANSFORM,KUEN-LONG LEE and LING-HWEI CHEN,2001,4,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001416590084,Speaker Verification via Modeling Kurtosis Using Sparse Coding,Wei Wang and Jiqing Han and Tieran Zheng and Guibin Zheng and Xingyu Zhou,2016,3,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001404003381,ON THE USE OF A VISUAL CORTICAL SUB-BAND MODEL FOR INTERACTIVE HEURISTIC EDGE DETECTION,DOUGLAS A. LYON,2004,1,International Journal of Pattern Recognition and Artificial Intelligence
10.1142/s0218001408006685,FLEXIBLE 3D OBJECT RECOGNITION FRAMEWORK USING 2D VIEWS VIA A SIMILARITY-BASED ASPECT-GRAPH APPROACH,JWU-SHENG HU and TZUNG-MIN SU,2008,0,International Journal of Pattern Recognition and Artificial Intelligence
