DOI,Título,Autores,Año,Citas,Revista
10.1007/s10489-016-0787-x,Multi-objective artificial bee algorithm based on decomposition by PBI method,Jing Bai and Hong Liu,2016,31,Applied Intelligence
10.1007/s10489-022-04142-7,POMCP-based decentralized spatial task allocation algorithms for partially observable environments,Sara Amini and Maziar Palhang and Nasser Mozayani,2022,1,Applied Intelligence
10.1007/s10489-022-03819-3,Multi-level difference information replenishment for medical image fusion,Luping Chen and Xue Wang and Ya Zhu and Rencan Nie,2023,0,Applied Intelligence
10.1007/s10489-022-03756-1,Computation and memory optimized spectral domain convolutional neural network for throughput and energy-efficient inference,Shahriyar Masud Rizvi and Ab Al-Hadi Ab Rahman and Usman Ullah Sheikh and Kazi Ahmed Asif Fuad and Hafiz Muhammad Faisal Shehzad,2023,0,Applied Intelligence
10.1007/s10489-022-03626-w,Multipopulation-based multi-tasking evolutionary algorithm,Xiaoyu Li and Lei Wang and Qiaoyong Jiang,2023,0,Applied Intelligence
10.1007/s10489-022-03600-6,Label driven latent subspace learning for multi-view multi-label classification,Wei Liu and Jiazheng Yuan and Gengyu Lyu and Songhe Feng,2023,1,Applied Intelligence
10.1007/s10489-022-03630-0,Effective inter-aspect words modeling for aspect-based sentiment analysis,Tiquan Gu and Hui Zhao and Min Li,2023,0,Applied Intelligence
10.1007/s10489-022-03844-2,An actor-critic learning framework based on Lyapunov stability for automatic assembly,Xinwang Li and Juliang Xiao and Yu Cheng and Haitao Liu,2023,0,Applied Intelligence
10.1007/s10489-022-03649-3,Adversarial multi-task deep learning for signer-independent feature representation,Yuchun Fang and Zhengye Xiao and Sirui Cai and Lan Ni,2023,0,Applied Intelligence
10.1007/s10489-022-03641-x,Research on natural computing method of multi-spatially cooperative game based on clustering,Xu Wang and Yuxuan Gong and Weidong Ji and Guohui Zhou,2023,0,Applied Intelligence
10.1007/s10489-022-03771-2,Semi-supervised GAN with similarity constraint for mode diversity,Xiaoqiang Li and Yinxiang Luan and Liangbo Chen,2023,1,Applied Intelligence
10.1007/s10489-022-03556-7,Learning a dual-branch classifier for class incremental learning,Lei Guo and Gang Xie and Youyang Qu and Gaowei Yan and Lei Cui,2023,0,Applied Intelligence
10.1007/s10489-022-03725-8,End-to-end multi-domain neural networks with explicit dropout for automated bone age assessment,He Tang and Xiaobing Pei and Xinzhe Li and Haihui Tong and Xin Li and Shilong Huang,2023,0,Applied Intelligence
10.1007/s10489-020-01796-z,A novel additive consistency for intuitionistic fuzzy preference relations in group decision making,Wei Yang and Seong Tae Jhang and Shao Guang Shi and Ze Shui Xu and Zhen Ming Ma,2020,13,Applied Intelligence
10.1007/s10489-020-01687-3,An interpretable regression approach based on bi-sparse optimization,Zhiwang Zhang and Guangxia Gao and Tao Yao and Jing He and Yingjie Tian,2020,2,Applied Intelligence
10.1007/s10489-018-1172-8,A Bayesian network based solution scheme for the constrained Stochastic On-line Equi-Partitioning Problem,Sondre Glimsdal and Ole-Christoffer Granmo,2018,1,Applied Intelligence
10.1007/s10489-017-0937-9,A template matching approach based on the behavior of swarms of locust,Adrián González and Erik Cuevas and Fernando Fausto and Arturo Valdivia and Raúl Rojas,2017,12,Applied Intelligence
10.1007/s10489-019-01627-w,Distributed learning automata-based scheme for classification using novel pursuit scheme,Morten Goodwin and Anis Yazidi,2020,5,Applied Intelligence
10.1007/s10489-014-0636-8,Sparse discriminative region selection algorithm for face recognition,Minyoung Kim,2015,3,Applied Intelligence
10.1023/a:1026507809196,n.m.,Nicolas Durand,2000,24,Applied Intelligence
10.1007/s10489-016-0880-1,Nonrigid 3D shape retrieval using deep auto-encoders,Hamed Ghodrati and A. Ben Hamza,2017,9,Applied Intelligence
10.1007/s10489-021-02423-1,"Heuristics, Answer Set Programming and Markov Decision Process for Solving a Set of Spatial Puzzles*",Thiago Freitas dos Santos and Paulo E. Santos and Leonardo Anjoletto Ferreira and Reinaldo A. C. Bianchi and Pedro Cabalar,2022,0,Applied Intelligence
10.1007/s10489-016-0839-2,Analyzing customer behavior from shopping path data using operation edit distance,M. Alex Syaekhoni and Chanseung Lee and Young S. Kwon,2018,16,Applied Intelligence
10.1007/s10489-021-02826-0,Correntropy-based dual graph regularized nonnegative matrix factorization with Lp smoothness for data representation,Zhenqiu Shu and Zonghui Weng and Zhengtao Yu and Congzhe You and Zhen Liu and Songze Tang and Xiaojun Wu,2022,4,Applied Intelligence
10.1007/s10489-018-1159-5,Utilizing the advantages of both global and local search strategies for finding a small subset of features in a two-stage method,Mohammad Masoud Javidi and Fatemeh Zarisfi Kermani,2018,4,Applied Intelligence
10.1007/s10489-020-01764-7,Identifying ground truth in opinion spam: an empirical survey based on review psychology,Jiandun Li and Xiaogang Wang and Liu Yang and Pengpeng Zhang and Dingyu Yang,2020,9,Applied Intelligence
10.1007/s10489-019-01413-8,Level-2 node clustering coefficient-based link prediction,Ajay Kumar and Shashank Sheshar Singh and Kuldeep Singh and Bhaskar Biswas,2019,26,Applied Intelligence
10.1007/s10489-014-0603-4,An evolutionary algorithm for the discovery of rare class association rules in learning management systems,J. M. Luna and C. Romero and J. R. Romero and S. Ventura,2015,46,Applied Intelligence
10.1007/s10489-011-0298-8,A compact genetic algorithm for the network coding based resource minimization problem,Huanlai Xing and Rong Qu,2012,25,Applied Intelligence
10.1007/s10489-007-0042-6,Feature subset selection based on fuzzy entropy measures for handling classification problems,Jen-Da Shie and Shyi-Ming Chen,2008,39,Applied Intelligence
10.1007/s10489-017-1046-5,A better-response strategy for self-interested planning agents,Jaume Jordán and Alejandro Torreño and Mathijs de Weerdt and Eva Onaindia,2018,10,Applied Intelligence
10.1007/s10489-016-0852-5,Embedded heterogeneous feature selection for conjoint analysis: A SVM approach using L1 penalty,Sebastián Maldonado and Ricardo Montoya and Julio López,2017,4,Applied Intelligence
10.1007/s10489-019-01542-0,Learning adaptive trust strength with user roles of truster and trustee for trust-aware recommender systems,Yiteng Pan and Fazhi He and Haiping Yu and Haoran Li,2020,18,Applied Intelligence
10.1007/s10489-017-0899-y,Evolutionary calibration of fractional fuzzy controllers,Erik Cuevas and Alberto Luque and Daniel Zaldívar and Marco Pérez-Cisneros,2017,10,Applied Intelligence
10.1007/s10489-020-02052-0,Local community detection algorithm based on local modularity density,Kun Guo and Xintong Huang and Ling Wu and Yuzhong Chen,2022,10,Applied Intelligence
10.1007/s10489-020-01872-4,An enhanced particle swarm optimization algorithm to solve probabilistic load flow problem in a micro-grid,Hajar Bagheri Tolabi and Afshin Lashkar Ara and Rahil Hosseini,2021,6,Applied Intelligence
10.1007/s10489-020-01936-5,A feature selection algorithm based on redundancy analysis and interaction weight,Xiangyuan Gu and Jichang Guo and Chongyi Li and Lijun Xiao,2021,7,Applied Intelligence
10.1007/s10489-020-01876-0,A new base basic probability assignment approach for conflict data fusion in the evidence theory,Ming Jing and Yongchuan Tang,2021,41,Applied Intelligence
10.1007/s10489-018-1160-z,A hybrid estimation of distribution algorithm for flexible job-shop scheduling problems with process plan flexibility,Ricardo Pérez-Rodríguez and Arturo Hernández-Aguirre,2018,14,Applied Intelligence
10.1007/s10489-014-0528-y,Team formation in social networks based on collective intelligence – an evolutionary approach,Gaganmeet Kaur Awal and K. K. Bharadwaj,2014,46,Applied Intelligence
10.1007/s10489-015-0721-7,An efficient modified harmony search algorithm with intersect mutation operator and cellular local search for continuous function optimization problems,Jin Yi and Liang Gao and Xinyu Li and Jie Gao,2016,30,Applied Intelligence
10.1007/s10489-018-1286-z,Formulation of a hybrid expertise retrieval system in community question answering services,Dipankar Kundu and Deba Prasad Mandal,2019,13,Applied Intelligence
10.1007/s10489-014-0611-4,Structural least square twin support vector machine for classification,Yitian Xu and Xianli Pan and Zhijian Zhou and Zhiji Yang and Yuqun Zhang,2015,23,Applied Intelligence
10.1007/s10489-017-0897-0,Moth-flame swarm optimization with neutrosophic sets for automatic mitosis detection in breast cancer histology images,Gehad Ismail Sayed and Aboul Ella Hassanien,2017,53,Applied Intelligence
10.1007/s10489-017-1010-4,Novel artificial bee colony based feature selection method for filtering redundant information,Youwei Wang and Lizhou Feng and Jianming Zhu,2018,23,Applied Intelligence
10.1007/s10489-015-0712-8,A novel multi-class SVM model using second-order cone constraints,Julio López and Sebastián Maldonado and Miguel Carrasco,2016,11,Applied Intelligence
10.1007/s10489-021-02546-5,UAMNer: uncertainty-aware multimodal named entity recognition in social media posts,Luping Liu and Meiling Wang and Mozhi Zhang and Linbo Qing and Xiaohai He,2022,3,Applied Intelligence
10.1007/s10489-020-01701-8,Detecting salient regions in a bi-temporal hyperspectral scene by iterating clustering and classification,Annalisa Appice and Pietro Guccione and Emilio Acciaro and Donato Malerba,2020,8,Applied Intelligence
10.1007/s10489-013-0455-3,Hierarchical control of traffic signals using Q-learning with tile coding,Monireh Abdoos and Nasser Mozayani and Ana L. C. Bazzan,2014,42,Applied Intelligence
10.1007/s10489-018-1143-0,Editorial for the special issue: Knowledge-based systems and data science,Hamido Fujita and Ali Selamat,2018,0,Applied Intelligence
10.1007/s10489-021-02436-w,A PL-MCDM Method based on the Decision-Making Reliability of Multi-Group for Patients with Chronic Diseases Requiring Downward Referral,Meng Zhao and Xiaoran Wang and Zeshui Xu and Mei Lin,2022,0,Applied Intelligence
10.1023/b:apin.0000027765.12621.6f,Qualitative Modelling and Analysis of Animal Behaviour,Maja Matetić and Slobodan Ribarić and Ivo Ipšić,2004,1,Applied Intelligence
10.1007/s10489-005-4612-1,Pitch-Dependent Identification of Musical Instrument Sounds,Tetsuro Kitahara and Masataka Goto and Hiroshi G. Okuno,2005,18,Applied Intelligence
10.1007/s10489-022-03762-3,A brain storm optimization algorithm with feature information knowledge and learning mechanism,Fuqing Zhao and Xiaotong Hu and Ling Wang and Tianpeng Xu and Ningning Zhu and n.m. Jonrinaldi,2022,0,Applied Intelligence
10.1007/s10489-021-02918-x,Evolutionary many-objective satisfiability solver for configuring software product lines,Yimou Hou and Dantong Ouyang and Xinliang Tian and Liming Zhang,2022,0,Applied Intelligence
10.1007/s10489-021-02822-4,Fault centrality: boosting spectrum-based fault localization via local influence calculation,Guyu Zhao and Hongdou He and Yifang Huang,2022,2,Applied Intelligence
10.1007/s10489-022-04243-3,Few-shot object detection with dense-global feature interaction and dual-contrastive learning,Lian Huang and Shaosheng Dai and Ziqiang He,2022,0,Applied Intelligence
10.1007/s10489-021-02906-1,A novel algorithm for all normal parameter reductions of a soft set based on object weighting and integer partition,Banghe Han and Ruize Wu and Shengling Geng and Xinyu Nie,2022,0,Applied Intelligence
10.1023/b:apin.0000043559.83167.3d,MBNR: Case-Based Reasoning with Local Feature Weighting by Neural Network,Jae Heon Park and Kwang Hyuk Im and Chung-Kwan Shin and Sang Chan Park,2004,18,Applied Intelligence
10.1007/s10489-022-04250-4,"A novel deep learning architecture and MINIROCKET feature extraction method for human activity recognition using ECG, PPG and inertial sensor dataset",Rohit Kumar Bondugula and Siba K Udgata and Kaushik Bhargav Sivangi,2022,0,Applied Intelligence
10.1007/s10489-022-04358-7,Hierarchical framework integrating rapidly-exploring random tree with deep reinforcement learning for autonomous vehicle,Jiaxing Yu and Aliasghar Arab and Jingang Yi and Xiaofei Pei and Xuexun Guo,2022,0,Applied Intelligence
10.1007/s10489-022-04312-7,Multi-step wind speed prediction based on an improved multi-objective seagull optimization algorithm and a multi-kernel extreme learning machine,Xiuting Guo and Changsheng Zhu and Jie Hao and Shengcai Zhang,2022,0,Applied Intelligence
10.1007/s10489-014-0523-3,Simulated evolution and simulated annealing algorithms for solving multi-objective open shortest path first weight setting problem,Mohammed A. Mohiuddin and Salman A. Khan and Andries P. Engelbrecht,2014,10,Applied Intelligence
10.1007/s10489-021-02445-9,Data augmentation for thermal infrared object detection with cascade pyramid generative adversarial network,Xuerui Dai and Xue Yuan and Xueye Wei,2022,5,Applied Intelligence
10.1023/a:1016164915513,n.m.,M.A. Symeonaki and G.B. Stamou and S.G. Tzafestas,2002,11,Applied Intelligence
10.1007/s10489-022-04322-5,Supervised actor-critic reinforcement learning with action feedback for algorithmic trading,Qizhou Sun and Yain-Whar Si,2022,0,Applied Intelligence
10.1007/s10489-018-1346-4,Challenging situations for background subtraction algorithms,Silvio R. R. Sanches and Claiton Oliveira and Antonio C. Sementille and Valdinei Freire,2019,8,Applied Intelligence
10.1007/s10489-017-1002-4,A new medical diagnosis method based on Z-numbers,Dong Wu and Xiang Liu and Feng Xue and Hanqing Zheng and Yehang Shou and Wen Jiang,2018,25,Applied Intelligence
10.1007/s10489-019-01502-8,Multi-stage optimization model for hesitant qualitative decision making with hesitant fuzzy linguistic preference relations,Peng Wu and Ligang Zhou and Huayou Chen and Zhifu Tao,2020,19,Applied Intelligence
10.1007/s10489-022-03823-7,Rehabilitation robot following motion control algorithm based on human behavior intention,Ming da Miao and Xue shan Gao and Jun Zhao and Peng Zhao,2023,1,Applied Intelligence
10.1007/s10489-021-03145-0,An edge-driven multi-agent optimization model for infectious disease detection,Youcef Djenouri and Gautam Srivastava and Anis Yazidi and Jerry Chun-Wei Lin,2022,1,Applied Intelligence
10.1007/s10489-017-0905-4,An improved DPOP algorithm based on breadth first search pseudo-tree for distributed constraint optimization,Ziyu Chen and Zhen He and Chen He,2017,2,Applied Intelligence
10.1007/s10791-005-6622-3,Similarity Analysis of Video Sequences Using an Artificial Neural Network,Suchendra M. Bhandarkar and Feng Chen,2005,7,Applied Intelligence
10.1007/s10489-014-0628-8,A time series retrieval tool for sub-series matching,Alessio Bottrighi and Giorgio Leonardi and Stefania Montani and Luigi Portinale and Paolo Terenziani,2015,1,Applied Intelligence
10.1023/b:apin.0000011235.06050.f6,Guest Editorial: Machine Learning Policies,Ulises Cortés and Mario Martín,2004,1,Applied Intelligence
10.1007/s10489-007-0058-y,Approximation-based feature selection and application for algae population estimation,Qiang Shen and Richard Jensen,2008,3,Applied Intelligence
10.1007/s10489-021-02626-6,Tuning Database-Friendly Random Projection Matrices for Improved Distance Preservation on Specific Data,Daniel López-Sánchez and Cyril de Bodt and John A. Lee and Angélica González Arrieta and Juan M. Corchado,2022,0,Applied Intelligence
10.1007/s10489-022-03807-7,Vote-based integration of review spam detection algorithms,Zhuo Wang and Hui Li and Huiyan Wang,2022,0,Applied Intelligence
10.1007/s10489-015-0672-z,Penalized collaborative representation based classification for face recognition,Wei Huang and Xiaohui Wang and Zhong Jin and Jianzhong Li,2015,7,Applied Intelligence
10.1007/s10489-006-0025-z,Prediction of MHC II-binding peptides using rough set-based rule sets ensemble,An Zeng and Dan Pan and Jian-Bin He,2007,1,Applied Intelligence
10.1007/s10489-021-02323-4,Using known nonself samples to improve negative selection algorithm,Zhiyong Li and Tao Li,2022,0,Applied Intelligence
10.1007/s10489-010-0252-1,Special issue on the future and frontier of applied intelligence,Wen-Yang Lin and Chih-Chin Lai and Hsin-Chang Yang,2010,1,Applied Intelligence
10.1007/s10489-010-0233-4,A hash trie filter method for approximate string matching in genomic databases,Ye-In Chang and Jiun-Rung Chen and Min-Tze Hsu,2010,1,Applied Intelligence
10.1007/s10489-011-0276-1,A new adaptive fuzzy sliding mode control using fuzzy self-tuning for 3 DOF planar robot manipulators,A. F. Amer and E. A. Sallam and W. M. Elawady,2012,6,Applied Intelligence
10.1023/a:1026572211922,n.m.,Mohamed Chachoua,2000,4,Applied Intelligence
10.1007/s10489-021-02938-7,High capacity speech steganography for the G723.1 coder based on quantised line spectral pairs interpolation and CNN auto-encoding,Hamza Kheddar and David Megías,2022,4,Applied Intelligence
10.1007/s10489-014-0521-5,A dynamic scheme for scheduling complex tasks in manufacturing systems based on collaboration of agents,Fu-Shiung Hsieh and Jim-Bon Lin,2014,22,Applied Intelligence
10.1007/s10489-022-03509-0,RT-Net: replay-and-transfer network for class incremental object detection,Bo Cui and Guyue Hu and Shan Yu,2022,0,Applied Intelligence
10.1007/s10489-021-02794-5,Evaluating performance of AI operators using roofline model,Zhengbo Chen and Fang Zheng and Qi Yu and Rujun Sun and Feng Guo and Zuoning Chen,2022,0,Applied Intelligence
10.1007/s10489-021-02707-6,A coordinated many-objective evolutionary algorithm using random adaptive parameters,Di Wu and Jiangjiang Zhang and Shaojin Geng and Xingjuan Cai,2022,0,Applied Intelligence
10.1007/s10489-021-02599-6,Time-Dynamic Markov Random Fields for price outcome prediction in the presence of lobbying,Julia García Cabello,2022,1,Applied Intelligence
10.1007/s10489-022-03720-z,Forecasting oil consumption with attention-based IndRNN optimized by adaptive differential evolution,Binrong Wu and Lin Wang and Sheng-Xiang Lv and Yu-Rong Zeng,2022,0,Applied Intelligence
10.1007/s10489-022-04269-7,C2ShadowGAN: cycle-in-cycle generative adversarial network for shadow removal using unpaired data,Sunwon Kang and Juwan Kim and In Sung Jang and Byoung-Dai Lee,2022,0,Applied Intelligence
10.1007/s10489-022-04227-3,Learning more with the same effort: how randomization improves the robustness of a robotic deep reinforcement learning agent,Lucía Güitta-López and Jaime Boal and Álvaro J. López-López,2022,0,Applied Intelligence
10.1007/s10489-019-01509-1,Recognising innovative companies by using a diversified stacked generalisation method for website classification,Marcin Michał Mirończuk and Jarosław Protasiewicz,2020,2,Applied Intelligence
10.1023/a:1011242703014,n.m.,Natasha Alechina and Brian Logan,2001,2,Applied Intelligence
10.1007/s10489-021-02967-2,Dual-branch network via pseudo-label training for thyroid nodule detection in ultrasound image,Ruoning Song and Chuang Zhu and Long Zhang and Tong Zhang and Yihao Luo and Jun Liu and Jie Yang,2022,1,Applied Intelligence
10.1007/s10489-022-04421-3,Multi-scale attention context-aware network for detection and localization of image splicing,Ruyong Ren and Shaozhang Niu and Junfeng Jin and Jiwei Zhang and Hua Ren and Xiaojie Zhao,2023,0,Applied Intelligence
10.1007/s10489-022-04393-4,Dual-view graph neural network with gating mechanism for entity alignment,Lishuang Li and Jiangyuan Dong and Xueyang Qin,2023,0,Applied Intelligence
10.1007/s10489-020-02059-7,A spiderweb model for community detection in dynamic networks,Haijuan Yang and Jianjun Cheng and Xing Su and Wenbo Zhang and Shiyan Zhao and Xiaoyun Chen,2021,5,Applied Intelligence
10.1007/s10489-014-0608-z,An MIMLSVM algorithm based on ECC,Cunhe Li and Yanli Zhang and Lei Lu,2015,1,Applied Intelligence
10.1007/s10489-008-0143-x,Diagnosis and repair of dependent failures in the control system of a mobile autonomous robot,Jörg Weber and Franz Wotawa,2012,10,Applied Intelligence
10.1007/s10489-018-1295-y,E-ENDPP: a safe feature selection rule for speeding up Elastic Net,Yitian Xu and Ying Tian and Xianli Pan and Hongmei Wang,2019,1,Applied Intelligence
10.1007/s10489-017-1069-y,SpringBoard: game-agnostic tool for scenario editing with meta-programming support,Gajo Petrovic and Hamido Fujita,2017,1,Applied Intelligence
10.1007/s10489-018-1256-5,Adaptive background modeling of complex scenarios based on pixel level learning modeled with a retinotopic self-organizing map and radial basis mapping,Juan A. Ramirez-Quintana and Mario I. Chacon-Murguia and Graciela M. Ramirez-Alonso,2018,3,Applied Intelligence
10.1007/s10489-022-03749-0,Interactive group decision making method based on probabilistic hesitant Pythagorean fuzzy information representation,Gang Sun and Weican Hua and Guijun Wang,2022,0,Applied Intelligence
10.1007/s10489-022-03388-5,Probabilistic topic modeling for short text based on word embedding networks,Marcelo Pita and Matheus Nunes and Gisele L. Pappa,2022,0,Applied Intelligence
10.1007/s10489-022-03314-9,A multiobjective prediction model with incremental learning ability by developing a multi-source filter neural network for the electrolytic aluminium process,Lizhong Yao and Wei Ding and Tiantian He and Shouxin Liu and Ling Nie,2022,1,Applied Intelligence
10.1007/s10489-022-03449-9,Editorial of special issue on emerging topics in applied intelligence,Hamido Fujita and Philippe Fournier-Viger and Moonis Ali,2022,0,Applied Intelligence
10.1007/s10489-022-03471-x,EDOA: An Elastic Deformation Optimization Algorithm,Qingtao Pan and Jun Tang and Songyang Lao,2022,0,Applied Intelligence
